# Time-averaged data for fix log_x
# TimeStep v_E_x v_s_x
20174 0.263288 807.291
20175 0.263288 807.291
20176 0.263288 807.291
20177 0.263288 807.291
20178 0.263288 807.291
20179 0.263288 807.291
20180 0.263288 807.291
20181 0.263288 807.291
20182 0.263288 807.291
20183 0.263288 807.291
20184 0.263288 807.291
20185 0.263288 807.291
20186 0.263288 807.291
20187 0.263288 807.291
20188 0.263288 807.291
20189 0.263288 807.291
20190 0.263288 807.291
20191 0.263288 807.291
20192 0.263288 807.291
20193 0.263288 807.291
20194 0.263288 807.291
20195 0.263288 807.291
20196 0.263288 807.291
20197 0.263288 807.291
20198 0.263288 807.291
20199 0.263288 807.291
20200 0.263288 807.291
20201 0.263288 807.291
20202 0.263288 807.291
20203 0.263288 807.291
20204 0.263288 807.291
20205 0.263288 807.291
20206 0.263288 807.291
20207 0.263288 807.291
20208 0.263288 807.291
20209 0.263288 807.291
20210 0.263288 807.291
20211 0.263288 807.291
20212 0.263288 807.291
20213 0.263288 807.291
20214 0.263288 807.291
20215 0.263288 807.291
20216 0.263288 807.291
20217 0.263288 807.291
20218 0.263288 807.291
20219 0.263288 807.291
20220 0.263288 807.291
20221 0.263288 807.291
20222 0.263288 807.291
20223 0.263288 807.291
20224 0.263288 807.291
20225 0.263288 807.291
20226 0.263288 807.291
20227 0.263288 807.291
20228 0.263288 807.291
20229 0.263288 807.291
20230 0.263288 807.291
20231 0.263288 807.291
20232 0.263288 807.291
20233 0.263288 807.291
20234 0.263288 807.291
20235 0.263288 807.291
20236 0.263288 807.291
20237 0.263288 807.291
20238 0.263288 807.291
20239 0.263288 807.291
20240 0.263288 807.291
20241 0.263288 807.291
20242 0.263288 807.291
20243 0.263288 807.291
20244 0.263288 807.291
20245 0.263288 807.291
20246 0.263288 807.291
20247 0.263288 807.291
20248 0.263288 807.291
20249 0.263288 807.291
20250 0.263288 807.291
20251 0.263288 807.291
20252 0.263288 807.291
20253 0.263288 807.291
20254 0.263288 807.291
20255 0.263288 807.291
20256 0.263288 807.291
20257 0.263288 807.291
20258 0.263288 807.291
20259 0.263288 807.291
20260 0.263288 807.291
20261 0.263288 807.291
20262 0.263288 807.291
20263 0.263288 807.291
20264 0.263288 807.291
20265 0.263288 807.291
20266 0.263288 807.291
20267 0.263288 807.291
20268 0.263288 807.291
20269 0.263288 807.291
20270 0.263288 807.291
20271 0.263288 807.291
20272 0.263288 807.291
20273 0.263288 807.291
20274 0.263288 807.291
20275 0.263288 807.291
20276 0.263288 807.291
20277 0.263288 807.291
20278 0.263288 807.291
20279 0.263288 807.291
20280 0.263288 807.291
20281 0.263288 807.291
20282 0.263288 807.291
20283 0.263288 807.291
20284 0.263288 807.291
20285 0.263288 807.29
20286 0.263288 807.29
20287 0.263288 807.29
20288 0.263288 807.29
20289 0.263288 807.29
20290 0.263288 807.29
20291 0.263288 807.29
20292 0.263288 807.29
20293 0.263288 807.29
20294 0.263288 807.29
20295 0.263288 807.29
20296 0.263288 807.29
20297 0.263288 807.29
20298 0.263288 807.29
20299 0.263288 807.29
20300 0.263288 807.29
20301 0.263288 807.29
20302 0.263288 807.29
20303 0.263288 807.29
20304 0.263288 807.29
20305 0.263288 807.29
20306 0.263288 807.29
20307 0.263288 807.29
20308 0.263288 807.29
20309 0.263288 807.29
20310 0.263288 807.29
20311 0.263288 807.29
20312 0.263288 807.29
20313 0.263288 807.29
20314 0.263288 807.29
20315 0.263288 807.29
20316 0.263288 807.29
20317 0.263288 807.29
20318 0.263288 807.29
20319 0.263288 807.29
20320 0.263288 807.29
20321 0.263288 807.29
20322 0.263288 807.29
20323 0.263288 807.29
20324 0.263288 807.29
20325 0.263288 807.29
20326 0.263288 807.29
20327 0.263288 807.29
20328 0.263288 807.29
20329 0.263288 807.29
20330 0.263288 807.29
20331 0.263288 807.29
20332 0.263288 807.29
20333 0.263288 807.29
20334 0.263288 807.29
20335 0.263288 807.29
20336 0.263288 807.29
20337 0.263288 807.29
20338 0.263288 807.29
20339 0.263288 807.29
20340 0.263288 807.29
20341 0.263288 807.29
20342 0.263288 807.29
20343 0.263288 807.29
20344 0.263288 807.29
20345 0.263288 807.29
20346 0.263288 807.29
20347 0.263288 807.29
20348 0.263288 807.29
20349 0.263288 807.29
20350 0.263288 807.29
20351 0.263288 807.29
20352 0.263288 807.29
20353 0.263288 807.29
20354 0.263288 807.29
20355 0.263288 807.29
20356 0.263288 807.29
20357 0.263288 807.29
20358 0.263288 807.29
20359 0.263288 807.29
20360 0.263288 807.29
20361 0.263288 807.29
20362 0.263288 807.29
20363 0.263288 807.29
20364 0.263288 807.29
20365 0.263288 807.29
20366 0.263288 807.29
20367 0.263288 807.29
20368 0.263288 807.29
20369 0.263288 807.29
20370 0.263288 807.29
20371 0.263288 807.29
20372 0.263288 807.29
20373 0.263288 807.29
20374 0.263288 807.29
20375 0.263288 807.29
20376 0.263288 807.29
20377 0.263288 807.29
20378 0.263288 807.29
20379 0.263288 807.29
20380 0.263288 807.29
20381 0.263288 807.29
20382 0.263288 807.29
20383 0.263288 807.29
20384 0.263288 807.29
20385 0.263288 807.29
20386 0.263288 807.29
20387 0.263288 807.29
20388 0.263288 807.29
20389 0.263288 807.29
20390 0.263288 807.29
20391 0.263288 807.29
20392 0.263288 807.29
20393 0.263288 807.29
20394 0.263288 807.29
20395 0.263288 807.29
20396 0.263288 807.29
20397 0.263288 807.29
20398 0.263288 807.29
20399 0.263288 807.29
20400 0.263288 807.29
20401 0.263288 807.29
20402 0.263288 807.29
20403 0.263288 807.29
20404 0.263288 807.29
20405 0.263288 807.29
20406 0.263288 807.29
20407 0.263288 807.29
20408 0.263288 807.29
20409 0.263288 807.289
20410 0.263288 807.289
20411 0.263288 807.289
20412 0.263288 807.289
20413 0.263288 807.289
20414 0.263288 807.289
20415 0.263288 807.289
20416 0.263288 807.289
20417 0.263288 807.289
20418 0.263288 807.289
20419 0.263288 807.289
20420 0.263288 807.289
20421 0.263288 807.289
20422 0.263288 807.289
20423 0.263288 807.289
20424 0.263288 807.289
20425 0.263288 807.289
20426 0.263288 807.289
20427 0.263288 807.289
20428 0.263288 807.289
20429 0.263288 807.289
20430 0.263288 807.289
20431 0.263288 807.289
20432 0.263288 807.289
20433 0.263288 807.289
20434 0.263288 807.289
20435 0.263288 807.289
20436 0.263288 807.289
20437 0.263288 807.289
20438 0.263288 807.289
20439 0.263288 807.289
20440 0.263288 807.289
20441 0.263288 807.289
20442 0.263288 807.289
20443 0.263288 807.289
20444 0.263288 807.289
20445 0.263288 807.289
20446 0.263288 807.289
20447 0.263288 807.289
20448 0.263288 807.289
20449 0.263288 807.289
20450 0.263288 807.289
20451 0.263288 807.289
20452 0.263288 807.289
20453 0.263288 807.289
20454 0.263288 807.289
20455 0.263288 807.289
20456 0.263288 807.289
20457 0.263288 807.289
20458 0.263288 807.289
20459 0.263288 807.289
20460 0.263288 807.289
20461 0.263288 807.289
20462 0.263288 807.289
20463 0.263288 807.289
20464 0.263288 807.289
20465 0.263288 807.289
20466 0.263288 807.289
20467 0.263288 807.289
20468 0.263288 807.289
20469 0.263288 807.289
20470 0.263288 807.289
20471 0.263288 807.289
20472 0.263288 807.289
20473 0.263288 807.289
20474 0.263288 807.289
20475 0.263288 807.289
20476 0.263288 807.289
20477 0.263288 807.289
20478 0.263288 807.289
20479 0.263288 807.289
20480 0.263288 807.289
20481 0.263288 807.289
20482 0.263288 807.289
20483 0.263288 807.289
20484 0.263288 807.289
20485 0.263288 807.289
20486 0.263288 807.289
20487 0.263288 807.289
20488 0.263288 807.289
20489 0.263288 807.289
20490 0.263288 807.289
20491 0.263288 807.289
20492 0.263288 807.289
20493 0.263288 807.289
20494 0.263288 807.289
20495 0.263288 807.289
20496 0.263288 807.289
20497 0.263288 807.289
20498 0.263288 807.289
20499 0.263288 807.289
20500 0.263288 807.289
20501 0.263288 807.289
20502 0.263288 807.289
20503 0.263288 807.289
20504 0.263288 807.289
20505 0.263288 807.289
20506 0.263288 807.289
20507 0.263288 807.289
20508 0.263288 807.289
20509 0.263288 807.289
20510 0.263288 807.289
20511 0.263288 807.289
20512 0.263288 807.289
20513 0.263288 807.289
20514 0.263288 807.289
20515 0.263288 807.289
20516 0.263288 807.289
20517 0.263288 807.289
20518 0.263288 807.289
20519 0.263288 807.289
20520 0.263288 807.289
20521 0.263288 807.289
20522 0.263288 807.289
20523 0.263288 807.289
20524 0.263288 807.289
20525 0.263288 807.289
20526 0.263288 807.289
20527 0.263288 807.289
20528 0.263288 807.289
20529 0.263288 807.289
20530 0.263288 807.289
20531 0.263288 807.289
20532 0.263288 807.289
20533 0.263288 807.288
20534 0.263288 807.288
20535 0.263288 807.288
20536 0.263288 807.288
20537 0.263288 807.288
20538 0.263288 807.288
20539 0.263288 807.288
20540 0.263288 807.288
20541 0.263288 807.288
20542 0.263288 807.288
20543 0.263288 807.288
20544 0.263288 807.288
20545 0.263288 807.288
20546 0.263288 807.288
20547 0.263288 807.288
20548 0.263288 807.288
20549 0.263288 807.288
20550 0.263288 807.288
20551 0.263288 807.288
20552 0.263288 807.288
20553 0.263288 807.288
20554 0.263288 807.288
20555 0.263288 807.288
20556 0.263288 807.288
20557 0.263288 807.288
20558 0.263288 807.288
20559 0.263288 807.288
20560 0.263288 807.288
20561 0.263288 807.288
20562 0.263288 807.288
20563 0.263288 807.288
20564 0.263288 807.288
20565 0.263288 807.288
20566 0.263288 807.288
20567 0.263288 807.288
20568 0.263288 807.288
20569 0.263288 807.288
20570 0.263288 807.288
20571 0.263288 807.288
20572 0.263288 807.288
20573 0.263288 807.288
20574 0.263288 807.288
20575 0.263288 807.288
20576 0.263288 807.288
20577 0.263288 807.288
20578 0.263288 807.288
20579 0.263288 807.288
20580 0.263288 807.288
20581 0.263288 807.288
20582 0.263288 807.288
20583 0.263288 807.288
20584 0.263288 807.288
20585 0.263288 807.288
20586 0.263288 807.288
20587 0.263288 807.288
20588 0.263288 807.288
20589 0.263288 807.288
20590 0.263288 807.288
20591 0.263288 807.288
20592 0.263288 807.288
20593 0.263288 807.288
20594 0.263288 807.288
20595 0.263288 807.288
20596 0.263288 807.288
20597 0.263288 807.288
20598 0.263288 807.288
20599 0.263288 807.288
20600 0.263288 807.288
20601 0.263288 807.288
20602 0.263288 807.288
20603 0.263288 807.288
20604 0.263288 807.288
20605 0.263288 807.288
20606 0.263288 807.288
20607 0.263288 807.288
20608 0.263288 807.288
20609 0.263288 807.288
20610 0.263288 807.288
20611 0.263288 807.288
20612 0.263288 807.288
20613 0.263288 807.288
20614 0.263288 807.288
20615 0.263288 807.288
20616 0.263288 807.288
20617 0.263288 807.288
20618 0.263288 807.288
20619 0.263288 807.288
20620 0.263288 807.288
20621 0.263288 807.288
20622 0.263288 807.288
20623 0.263288 807.288
20624 0.263288 807.288
20625 0.263288 807.288
20626 0.263288 807.288
20627 0.263288 807.288
20628 0.263288 807.288
20629 0.263288 807.288
20630 0.263288 807.288
20631 0.263288 807.288
20632 0.263288 807.288
20633 0.263288 807.288
20634 0.263288 807.288
20635 0.263288 807.288
20636 0.263288 807.288
20637 0.263288 807.288
20638 0.263288 807.288
20639 0.263288 807.288
20640 0.263288 807.288
20641 0.263288 807.288
20642 0.263288 807.288
20643 0.263288 807.288
20644 0.263288 807.288
20645 0.263288 807.288
20646 0.263288 807.288
20647 0.263288 807.288
20648 0.263288 807.288
20649 0.263288 807.288
20650 0.263288 807.288
20651 0.263288 807.288
20652 0.263288 807.288
20653 0.263288 807.288
20654 0.263288 807.288
20655 0.263288 807.288
20656 0.263288 807.287
20657 0.263288 807.287
20658 0.263288 807.287
20659 0.263288 807.287
20660 0.263288 807.287
20661 0.263288 807.287
20662 0.263288 807.287
20663 0.263288 807.287
20664 0.263288 807.287
20665 0.263288 807.287
20666 0.263288 807.287
20667 0.263288 807.287
20668 0.263288 807.287
20669 0.263288 807.287
20670 0.263288 807.287
20671 0.263288 807.287
20672 0.263288 807.287
20673 0.263288 807.287
20674 0.263288 807.287
20675 0.263288 807.287
20676 0.263288 807.287
20677 0.263288 807.287
20678 0.263288 807.287
20679 0.263288 807.287
20680 0.263288 807.287
20681 0.263288 807.287
20682 0.263288 807.287
20683 0.263288 807.287
20684 0.263288 807.287
20685 0.263288 807.287
20686 0.263288 807.287
20687 0.263288 807.287
20688 0.263288 807.287
20689 0.263288 807.287
20690 0.263288 807.287
20691 0.263288 807.287
20692 0.263288 807.287
20693 0.263288 807.287
20694 0.263288 807.287
20695 0.263288 807.287
20696 0.263288 807.287
20697 0.263288 807.287
20698 0.263288 807.287
20699 0.263288 807.287
20700 0.263288 807.287
20701 0.263288 807.287
20702 0.263288 807.287
20703 0.263288 807.287
20704 0.263288 807.287
20705 0.263288 807.287
20706 0.263288 807.287
20707 0.263288 807.287
20708 0.263288 807.287
20709 0.263288 807.287
20710 0.263288 807.287
20711 0.263288 807.287
20712 0.263288 807.287
20713 0.263288 807.287
20714 0.263288 807.287
20715 0.263288 807.287
20716 0.263288 807.287
20717 0.263288 807.287
20718 0.263288 807.287
20719 0.263288 807.287
20720 0.263288 807.287
20721 0.263288 807.287
20722 0.263288 807.287
20723 0.263288 807.287
20724 0.263288 807.287
20725 0.263288 807.287
20726 0.263288 807.287
20727 0.263288 807.287
20728 0.263288 807.287
20729 0.263288 807.287
20730 0.263288 807.287
20731 0.263288 807.287
20732 0.263288 807.287
20733 0.263288 807.287
20734 0.263288 807.287
20735 0.263288 807.287
20736 0.263288 807.287
20737 0.263288 807.287
20738 0.263288 807.287
20739 0.263288 807.287
20740 0.263288 807.287
20741 0.263288 807.287
20742 0.263288 807.287
20743 0.263288 807.287
20744 0.263288 807.287
20745 0.263288 807.287
20746 0.263288 807.287
20747 0.263288 807.287
20748 0.263288 807.287
20749 0.263288 807.287
20750 0.263288 807.287
20751 0.263288 807.287
20752 0.263288 807.287
20753 0.263288 807.287
20754 0.263288 807.287
20755 0.263288 807.287
20756 0.263288 807.287
20757 0.263288 807.287
20758 0.263288 807.287
20759 0.263288 807.287
20760 0.263288 807.287
20761 0.263288 807.287
20762 0.263288 807.287
20763 0.263288 807.287
20764 0.263288 807.287
20765 0.263288 807.287
20766 0.263288 807.287
20767 0.263288 807.287
20768 0.263288 807.287
20769 0.263288 807.287
20770 0.263288 807.287
20771 0.263288 807.287
20772 0.263288 807.287
20773 0.263288 807.287
20774 0.263288 807.287
20775 0.263288 807.287
20776 0.263288 807.287
20777 0.263288 807.287
20778 0.263288 807.287
20779 0.263288 807.287
20780 0.263288 807.286
20781 0.263288 807.286
20782 0.263288 807.286
20783 0.263288 807.286
20784 0.263288 807.286
20785 0.263288 807.286
20786 0.263288 807.286
20787 0.263288 807.286
20788 0.263288 807.286
20789 0.263288 807.286
20790 0.263288 807.286
20791 0.263288 807.286
20792 0.263288 807.286
20793 0.263288 807.286
20794 0.263288 807.286
20795 0.263288 807.286
20796 0.263288 807.286
20797 0.263288 807.286
20798 0.263288 807.286
20799 0.263288 807.286
20800 0.263288 807.286
20801 0.263288 807.286
20802 0.263288 807.286
20803 0.263288 807.286
20804 0.263288 807.286
20805 0.263288 807.286
20806 0.263288 807.286
20807 0.263288 807.286
20808 0.263288 807.286
20809 0.263288 807.286
20810 0.263288 807.286
20811 0.263288 807.286
20812 0.263288 807.286
20813 0.263288 807.286
20814 0.263288 807.286
20815 0.263288 807.286
20816 0.263288 807.286
20817 0.263288 807.286
20818 0.263288 807.286
20819 0.263288 807.286
20820 0.263288 807.286
20821 0.263288 807.286
20822 0.263288 807.286
20823 0.263288 807.286
20824 0.263288 807.286
20825 0.263288 807.286
20826 0.263288 807.286
20827 0.263288 807.286
20828 0.263288 807.286
20829 0.263288 807.286
20830 0.263288 807.286
20831 0.263288 807.286
20832 0.263288 807.286
20833 0.263288 807.286
20834 0.263288 807.286
20835 0.263288 807.286
20836 0.263288 807.286
20837 0.263288 807.286
20838 0.263288 807.286
20839 0.263288 807.286
20840 0.263288 807.286
20841 0.263288 807.286
20842 0.263288 807.286
20843 0.263288 807.286
20844 0.263288 807.286
20845 0.263288 807.286
20846 0.263288 807.286
20847 0.263288 807.286
20848 0.263288 807.286
20849 0.263288 807.286
20850 0.263288 807.286
20851 0.263288 807.286
20852 0.263288 807.286
20853 0.263288 807.286
20854 0.263288 807.286
20855 0.263288 807.286
20856 0.263288 807.286
20857 0.263288 807.286
20858 0.263288 807.286
20859 0.263288 807.286
20860 0.263288 807.286
20861 0.263288 807.286
20862 0.263288 807.286
20863 0.263288 807.286
20864 0.263288 807.286
20865 0.263288 807.286
20866 0.263288 807.286
20867 0.263288 807.286
20868 0.263288 807.286
20869 0.263288 807.286
20870 0.263288 807.286
20871 0.263288 807.286
20872 0.263288 807.286
20873 0.263288 807.286
20874 0.263288 807.286
20875 0.263288 807.286
20876 0.263288 807.286
20877 0.263288 807.286
20878 0.263288 807.286
20879 0.263288 807.286
20880 0.263288 807.286
20881 0.263288 807.286
20882 0.263288 807.286
20883 0.263288 807.286
20884 0.263288 807.286
20885 0.263288 807.286
20886 0.263288 807.286
20887 0.263288 807.286
20888 0.263288 807.286
20889 0.263288 807.286
20890 0.263288 807.286
20891 0.263288 807.286
20892 0.263288 807.286
20893 0.263288 807.286
20894 0.263288 807.286
20895 0.263288 807.286
20896 0.263288 807.286
20897 0.263288 807.286
20898 0.263288 807.286
20899 0.263288 807.286
20900 0.263288 807.286
20901 0.263288 807.286
20902 0.263288 807.286
20903 0.263288 807.286
20904 0.263288 807.285
20905 0.263288 807.285
20906 0.263288 807.285
20907 0.263288 807.285
20908 0.263288 807.285
20909 0.263288 807.285
20910 0.263288 807.285
20911 0.263288 807.285
20912 0.263288 807.285
20913 0.263288 807.285
20914 0.263288 807.285
20915 0.263288 807.285
20916 0.263288 807.285
20917 0.263288 807.285
20918 0.263288 807.285
20919 0.263288 807.285
20920 0.263288 807.285
20921 0.263288 807.285
20922 0.263288 807.285
20923 0.263288 807.285
20924 0.263288 807.285
20925 0.263288 807.285
20926 0.263288 807.285
20927 0.263288 807.285
20928 0.263288 807.285
20929 0.263288 807.285
20930 0.263288 807.285
20931 0.263288 807.285
20932 0.263288 807.285
20933 0.263288 807.285
20934 0.263288 807.285
20935 0.263288 807.285
20936 0.263288 807.285
20937 0.263288 807.285
20938 0.263288 807.285
20939 0.263288 807.285
20940 0.263288 807.285
20941 0.263288 807.285
20942 0.263288 807.285
20943 0.263288 807.285
20944 0.263288 807.285
20945 0.263288 807.285
20946 0.263288 807.285
20947 0.263288 807.285
20948 0.263288 807.285
20949 0.263288 807.285
20950 0.263288 807.285
20951 0.263288 807.285
20952 0.263288 807.285
20953 0.263288 807.285
20954 0.263288 807.285
20955 0.263288 807.285
20956 0.263288 807.285
20957 0.263288 807.285
20958 0.263288 807.285
20959 0.263288 807.285
20960 0.263288 807.285
20961 0.263288 807.285
20962 0.263288 807.285
20963 0.263288 807.285
20964 0.263288 807.285
20965 0.263288 807.285
20966 0.263288 807.285
20967 0.263288 807.285
20968 0.263288 807.285
20969 0.263288 807.285
20970 0.263288 807.285
20971 0.263288 807.285
20972 0.263288 807.285
20973 0.263288 807.285
20974 0.263288 807.285
20975 0.263288 807.285
20976 0.263288 807.285
20977 0.263288 807.285
20978 0.263288 807.285
20979 0.263288 807.285
20980 0.263288 807.285
20981 0.263288 807.285
20982 0.263288 807.285
20983 0.263288 807.285
20984 0.263288 807.285
20985 0.263288 807.285
20986 0.263288 807.285
20987 0.263288 807.285
20988 0.263288 807.285
20989 0.263288 807.285
20990 0.263288 807.285
20991 0.263288 807.285
20992 0.263288 807.285
20993 0.263288 807.285
20994 0.263288 807.285
20995 0.263288 807.285
20996 0.263288 807.285
20997 0.263288 807.285
20998 0.263288 807.285
20999 0.263288 807.285
21000 0.263288 807.285
21001 0.263288 807.285
21002 0.263288 807.285
21003 0.263288 807.285
21004 0.263288 807.285
21005 0.263288 807.285
21006 0.263288 807.285
21007 0.263288 807.285
21008 0.263288 807.285
21009 0.263288 807.285
21010 0.263288 807.285
21011 0.263288 807.285
21012 0.263288 807.285
21013 0.263288 807.285
21014 0.263288 807.285
21015 0.263288 807.285
21016 0.263288 807.285
21017 0.263288 807.285
21018 0.263288 807.285
21019 0.263288 807.285
21020 0.263288 807.285
21021 0.263288 807.285
21022 0.263288 807.285
21023 0.263288 807.285
21024 0.263288 807.285
21025 0.263288 807.285
21026 0.263288 807.285
21027 0.263288 807.285
21028 0.263288 807.284
21029 0.263288 807.284
21030 0.263288 807.284
21031 0.263288 807.284
21032 0.263288 807.284
21033 0.263288 807.284
21034 0.263288 807.284
21035 0.263288 807.284
21036 0.263288 807.284
21037 0.263288 807.284
21038 0.263288 807.284
21039 0.263288 807.284
21040 0.263288 807.284
21041 0.263288 807.284
21042 0.263288 807.284
21043 0.263288 807.284
21044 0.263288 807.284
21045 0.263288 807.284
21046 0.263288 807.284
21047 0.263288 807.284
21048 0.263288 807.284
21049 0.263288 807.284
21050 0.263288 807.284
21051 0.263288 807.284
21052 0.263288 807.284
21053 0.263288 807.284
21054 0.263288 807.284
21055 0.263288 807.284
21056 0.263288 807.284
21057 0.263288 807.284
21058 0.263288 807.284
21059 0.263288 807.284
21060 0.263288 807.284
21061 0.263288 807.284
21062 0.263288 807.284
21063 0.263288 807.284
21064 0.263288 807.284
21065 0.263288 807.284
21066 0.263288 807.284
21067 0.263288 807.284
21068 0.263288 807.284
21069 0.263288 807.284
21070 0.263288 807.284
21071 0.263288 807.284
21072 0.263288 807.284
21073 0.263288 807.284
21074 0.263288 807.284
21075 0.263288 807.284
21076 0.263288 807.284
21077 0.263288 807.284
21078 0.263288 807.284
21079 0.263288 807.284
21080 0.263288 807.284
21081 0.263288 807.284
21082 0.263288 807.284
21083 0.263288 807.284
21084 0.263288 807.284
21085 0.263288 807.284
21086 0.263288 807.284
21087 0.263288 807.284
21088 0.263288 807.284
21089 0.263288 807.284
21090 0.263288 807.284
21091 0.263288 807.284
21092 0.263288 807.284
21093 0.263288 807.284
21094 0.263288 807.284
21095 0.263288 807.284
21096 0.263288 807.284
21097 0.263288 807.284
21098 0.263288 807.284
21099 0.263288 807.284
21100 0.263288 807.284
21101 0.263288 807.284
21102 0.263288 807.284
21103 0.263288 807.284
21104 0.263288 807.284
21105 0.263288 807.284
21106 0.263288 807.284
21107 0.263288 807.284
21108 0.263288 807.284
21109 0.263288 807.284
21110 0.263288 807.284
21111 0.263288 807.284
21112 0.263288 807.284
21113 0.263288 807.284
21114 0.263288 807.284
21115 0.263288 807.284
21116 0.263288 807.284
21117 0.263288 807.284
21118 0.263288 807.284
21119 0.263288 807.284
21120 0.263288 807.284
21121 0.263288 807.284
21122 0.263288 807.284
21123 0.263288 807.284
21124 0.263288 807.284
21125 0.263288 807.284
21126 0.263288 807.284
21127 0.263288 807.284
21128 0.263288 807.284
21129 0.263288 807.284
21130 0.263288 807.284
21131 0.263288 807.284
21132 0.263288 807.284
21133 0.263288 807.284
21134 0.263288 807.284
21135 0.263288 807.284
21136 0.263288 807.284
21137 0.263288 807.284
21138 0.263288 807.284
21139 0.263288 807.284
21140 0.263288 807.284
21141 0.263288 807.284
21142 0.263288 807.284
21143 0.263288 807.284
21144 0.263288 807.284
21145 0.263288 807.284
21146 0.263288 807.284
21147 0.263288 807.284
21148 0.263288 807.284
21149 0.263288 807.284
21150 0.263288 807.284
21151 0.263288 807.284
21152 0.263288 807.283
21153 0.263288 807.283
21154 0.263288 807.283
21155 0.263288 807.283
21156 0.263288 807.283
21157 0.263288 807.283
21158 0.263288 807.283
21159 0.263288 807.283
21160 0.263288 807.283
21161 0.263288 807.283
21162 0.263288 807.283
21163 0.263288 807.283
21164 0.263288 807.283
21165 0.263288 807.283
21166 0.263288 807.283
21167 0.263288 807.283
21168 0.263288 807.283
21169 0.263288 807.283
21170 0.263288 807.283
21171 0.263288 807.283
21172 0.263288 807.283
21173 0.263288 807.283
21174 0.263288 807.283
21175 0.263288 807.283
21176 0.263288 807.283
21177 0.263288 807.283
21178 0.263288 807.283
21179 0.263288 807.283
21180 0.263288 807.283
21181 0.263288 807.283
21182 0.263288 807.283
21183 0.263288 807.283
21184 0.263288 807.283
21185 0.263288 807.283
21186 0.263288 807.283
21187 0.263288 807.283
21188 0.263288 807.283
21189 0.263288 807.283
21190 0.263288 807.283
21191 0.263288 807.283
21192 0.263288 807.283
21193 0.263288 807.283
21194 0.263288 807.283
21195 0.263288 807.283
21196 0.263288 807.283
21197 0.263288 807.283
21198 0.263288 807.283
21199 0.263288 807.283
21200 0.263288 807.283
21201 0.263288 807.283
21202 0.263288 807.283
21203 0.263288 807.283
21204 0.263288 807.283
21205 0.263288 807.283
21206 0.263288 807.283
21207 0.263288 807.283
21208 0.263288 807.283
21209 0.263288 807.283
21210 0.263288 807.283
21211 0.263288 807.283
21212 0.263288 807.283
21213 0.263288 807.283
21214 0.263288 807.283
21215 0.263288 807.283
21216 0.263288 807.283
21217 0.263288 807.283
21218 0.263288 807.283
21219 0.263288 807.283
21220 0.263288 807.283
21221 0.263288 807.283
21222 0.263288 807.283
21223 0.263288 807.283
21224 0.263288 807.283
21225 0.263288 807.283
21226 0.263288 807.283
21227 0.263288 807.283
21228 0.263288 807.283
21229 0.263288 807.283
21230 0.263288 807.283
21231 0.263288 807.283
21232 0.263288 807.283
21233 0.263288 807.283
21234 0.263288 807.283
21235 0.263288 807.283
21236 0.263288 807.283
21237 0.263288 807.283
21238 0.263288 807.283
21239 0.263288 807.283
21240 0.263288 807.283
21241 0.263288 807.283
21242 0.263288 807.283
21243 0.263288 807.283
21244 0.263288 807.283
21245 0.263288 807.283
21246 0.263288 807.283
21247 0.263288 807.283
21248 0.263288 807.283
21249 0.263288 807.283
21250 0.263288 807.283
21251 0.263288 807.283
21252 0.263288 807.283
21253 0.263288 807.283
21254 0.263288 807.283
21255 0.263288 807.283
21256 0.263288 807.283
21257 0.263288 807.283
21258 0.263288 807.283
21259 0.263288 807.283
21260 0.263288 807.283
21261 0.263288 807.283
21262 0.263288 807.283
21263 0.263288 807.283
21264 0.263288 807.283
21265 0.263288 807.283
21266 0.263288 807.283
21267 0.263288 807.283
21268 0.263288 807.283
21269 0.263288 807.283
21270 0.263288 807.283
21271 0.263288 807.283
21272 0.263288 807.283
21273 0.263288 807.283
21274 0.263288 807.283
21275 0.263288 807.283
21276 0.263288 807.282
21277 0.263288 807.282
21278 0.263288 807.282
21279 0.263288 807.282
21280 0.263288 807.282
21281 0.263288 807.282
21282 0.263288 807.282
21283 0.263288 807.282
21284 0.263288 807.282
21285 0.263288 807.282
21286 0.263288 807.282
21287 0.263288 807.282
21288 0.263288 807.282
21289 0.263288 807.282
21290 0.263288 807.282
21291 0.263288 807.282
21292 0.263288 807.282
21293 0.263288 807.282
21294 0.263288 807.282
21295 0.263288 807.282
21296 0.263288 807.282
21297 0.263288 807.282
21298 0.263288 807.282
21299 0.263288 807.282
21300 0.263288 807.282
21301 0.263288 807.282
21302 0.263288 807.282
21303 0.263288 807.282
21304 0.263288 807.282
21305 0.263288 807.282
21306 0.263288 807.282
21307 0.263288 807.282
21308 0.263288 807.282
21309 0.263288 807.282
21310 0.263288 807.282
21311 0.263288 807.282
21312 0.263288 807.282
21313 0.263288 807.282
21314 0.263288 807.282
21315 0.263288 807.282
21316 0.263288 807.282
21317 0.263288 807.282
21318 0.263288 807.282
21319 0.263288 807.282
21320 0.263288 807.282
21321 0.263288 807.282
21322 0.263288 807.282
21323 0.263288 807.282
21324 0.263288 807.282
21325 0.263288 807.282
21326 0.263288 807.282
21327 0.263288 807.282
21328 0.263288 807.282
21329 0.263288 807.282
21330 0.263288 807.282
21331 0.263288 807.282
21332 0.263288 807.282
21333 0.263288 807.282
21334 0.263288 807.282
21335 0.263288 807.282
21336 0.263288 807.282
21337 0.263288 807.282
