# Time-averaged data for fix logger
# TimeStep v_time_ps c_sumFobs0 c_sumFmag0 c_sumFobs1 c_sumFmag1 c_sumFobs2 c_sumFmag2 c_sumFobs3 c_sumFmag3 c_sumFobs4 c_sumFmag4 c_sumFobs5 c_sumFmag5 c_sumFobs6 c_sumFmag6 c_sumFobs7 c_sumFmag7 c_sumFobs8 c_sumFmag8 c_sumFobs9 c_sumFmag9
34706 17.353 -8.48616 380.099 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34707 17.3535 -8.46858 380.096 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34708 17.354 -8.45093 380.092 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34709 17.3545 -8.43321 380.089 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34710 17.355 -8.41544 380.085 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34711 17.3555 -8.3976 380.082 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34712 17.356 -8.37971 380.079 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34713 17.3565 -8.36176 380.075 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34714 17.357 -8.34375 380.072 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34715 17.3575 -8.32569 380.068 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34716 17.358 -8.30757 380.065 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34717 17.3585 -8.2894 380.061 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34718 17.359 -8.27118 380.058 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34719 17.3595 -8.25292 380.054 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34720 17.36 -8.2346 380.05 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34721 17.3605 -8.21623 380.047 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34722 17.361 -8.19783 380.043 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34723 17.3615 -8.17938 380.04 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34724 17.362 -8.16089 380.036 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34725 17.3625 -8.14236 380.032 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34726 17.363 -8.1238 380.029 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34727 17.3635 -8.10519 380.025 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34728 17.364 -8.08655 380.021 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34729 17.3645 -8.06788 380.018 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34730 17.365 -8.04917 380.014 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34731 17.3655 -8.03044 380.01 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34732 17.366 -8.01167 380.007 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34733 17.3665 -7.99288 380.003 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34734 17.367 -7.97406 379.999 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34735 17.3675 -7.95521 379.995 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34736 17.368 -7.93635 379.992 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34737 17.3685 -7.91746 379.988 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34738 17.369 -7.89855 379.984 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34739 17.3695 -7.87963 379.98 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34740 17.37 -7.86068 379.977 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34741 17.3705 -7.84172 379.973 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34742 17.371 -7.82275 379.969 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34743 17.3715 -7.80376 379.965 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34744 17.372 -7.78477 379.961 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34745 17.3725 -7.76576 379.958 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34746 17.373 -7.74676 379.954 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34747 17.3735 -7.72774 379.95 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34748 17.374 -7.70872 379.946 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34749 17.3745 -7.68969 379.942 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34750 17.375 -7.67067 379.938 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34751 17.3755 -7.65165 379.934 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34752 17.376 -7.63264 379.931 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34753 17.3765 -7.61362 379.927 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34754 17.377 -7.59461 379.923 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34755 17.3775 -7.57561 379.919 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34756 17.378 -7.55662 379.915 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34757 17.3785 -7.53764 379.911 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34758 17.379 -7.51867 379.907 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34759 17.3795 -7.49972 379.903 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34760 17.38 -7.48078 379.9 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34761 17.3805 -7.46187 379.896 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34762 17.381 -7.44296 379.892 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34763 17.3815 -7.42409 379.888 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34764 17.382 -7.40523 379.884 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34765 17.3825 -7.38641 379.88 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34766 17.383 -7.3676 379.876 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34767 17.3835 -7.34883 379.872 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34768 17.384 -7.33009 379.869 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34769 17.3845 -7.31137 379.865 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34770 17.385 -7.29269 379.861 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34771 17.3855 -7.27404 379.857 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34772 17.386 -7.25543 379.853 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34773 17.3865 -7.23687 379.849 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34774 17.387 -7.21833 379.845 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34775 17.3875 -7.19984 379.842 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34776 17.388 -7.18139 379.838 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34777 17.3885 -7.16298 379.834 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34778 17.389 -7.14462 379.83 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34779 17.3895 -7.12631 379.826 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34780 17.39 -7.10804 379.822 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34781 17.3905 -7.08982 379.819 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34782 17.391 -7.07165 379.815 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34783 17.3915 -7.05353 379.811 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34784 17.392 -7.03547 379.807 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34785 17.3925 -7.01746 379.804 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34786 17.393 -6.9995 379.8 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34787 17.3935 -6.9816 379.796 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34788 17.394 -6.96375 379.792 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34789 17.3945 -6.94597 379.789 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34790 17.395 -6.92824 379.785 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34791 17.3955 -6.91058 379.781 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34792 17.396 -6.89297 379.778 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34793 17.3965 -6.87543 379.774 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34794 17.397 -6.85795 379.77 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34795 17.3975 -6.84054 379.767 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34796 17.398 -6.82319 379.763 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34797 17.3985 -6.80591 379.759 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34798 17.399 -6.7887 379.756 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34799 17.3995 -6.77156 379.752 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34800 17.4 -6.75447 379.749 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34801 17.4005 -6.73748 379.745 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34802 17.401 -6.72053 379.741 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34803 17.4015 -6.70367 379.738 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34804 17.402 -6.68688 379.734 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34805 17.4025 -6.67016 379.731 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34806 17.403 -6.65351 379.727 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34807 17.4035 -6.63694 379.724 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34808 17.404 -6.62044 379.72 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34809 17.4045 -6.60402 379.717 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34810 17.405 -6.58768 379.714 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34811 17.4055 -6.57141 379.71 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34812 17.406 -6.55522 379.707 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34813 17.4065 -6.5391 379.703 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34814 17.407 -6.52306 379.7 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34815 17.4075 -6.5071 379.697 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34816 17.408 -6.49122 379.693 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34817 17.4085 -6.47542 379.69 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34818 17.409 -6.45969 379.687 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34819 17.4095 -6.44405 379.684 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34820 17.41 -6.42849 379.68 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34821 17.4105 -6.413 379.677 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34822 17.411 -6.39759 379.674 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34823 17.4115 -6.38227 379.671 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34824 17.412 -6.36701 379.668 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34825 17.4125 -6.35184 379.665 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34826 17.413 -6.33676 379.661 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34827 17.4135 -6.32174 379.658 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34828 17.414 -6.30681 379.655 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34829 17.4145 -6.29195 379.652 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34830 17.415 -6.27718 379.649 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34831 17.4155 -6.26248 379.646 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34832 17.416 -6.24785 379.643 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34833 17.4165 -6.23331 379.64 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34834 17.417 -6.21884 379.637 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34835 17.4175 -6.20446 379.634 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34836 17.418 -6.19013 379.631 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34837 17.4185 -6.1759 379.629 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34838 17.419 -6.16173 379.626 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34839 17.4195 -6.14763 379.623 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34840 17.42 -6.13361 379.62 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34841 17.4205 -6.11967 379.617 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34842 17.421 -6.10579 379.615 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34843 17.4215 -6.09198 379.612 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34844 17.422 -6.07824 379.609 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34845 17.4225 -6.06458 379.607 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34846 17.423 -6.05098 379.604 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34847 17.4235 -6.03744 379.601 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34848 17.424 -6.02398 379.599 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34849 17.4245 -6.01057 379.596 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34850 17.425 -5.99723 379.594 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34851 17.4255 -5.98395 379.591 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34852 17.426 -5.97073 379.589 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34853 17.4265 -5.95756 379.586 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34854 17.427 -5.94446 379.584 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34855 17.4275 -5.93142 379.581 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34856 17.428 -5.91843 379.579 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34857 17.4285 -5.9055 379.577 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34858 17.429 -5.89261 379.574 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34859 17.4295 -5.87978 379.572 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34860 17.43 -5.86699 379.57 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34861 17.4305 -5.85426 379.568 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34862 17.431 -5.84156 379.566 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34863 17.4315 -5.82892 379.564 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34864 17.432 -5.81632 379.561 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34865 17.4325 -5.80377 379.559 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34866 17.433 -5.79126 379.557 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34867 17.4335 -5.77879 379.555 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34868 17.434 -5.76636 379.553 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34869 17.4345 -5.75396 379.551 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34870 17.435 -5.74161 379.549 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34871 17.4355 -5.72929 379.548 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34872 17.436 -5.71702 379.546 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34873 17.4365 -5.70479 379.544 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34874 17.437 -5.6926 379.542 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34875 17.4375 -5.68046 379.54 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34876 17.438 -5.66837 379.539 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34877 17.4385 -5.65633 379.537 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34878 17.439 -5.64435 379.535 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34879 17.4395 -5.63241 379.534 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34880 17.44 -5.62054 379.532 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34881 17.4405 -5.60872 379.531 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34882 17.441 -5.59697 379.529 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34883 17.4415 -5.58527 379.528 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34884 17.442 -5.57363 379.526 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34885 17.4425 -5.56207 379.525 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34886 17.443 -5.55056 379.523 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34887 17.4435 -5.53913 379.522 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34888 17.444 -5.52775 379.52 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34889 17.4445 -5.51645 379.519 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34890 17.445 -5.50521 379.518 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34891 17.4455 -5.49404 379.517 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34892 17.446 -5.48295 379.515 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34893 17.4465 -5.47192 379.514 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34894 17.447 -5.46095 379.513 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34895 17.4475 -5.45007 379.512 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34896 17.448 -5.43925 379.511 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34897 17.4485 -5.4285 379.51 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34898 17.449 -5.41782 379.508 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34899 17.4495 -5.40721 379.507 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34900 17.45 -5.39667 379.506 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34901 17.4505 -5.3862 379.505 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34902 17.451 -5.37579 379.504 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34903 17.4515 -5.36546 379.504 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34904 17.452 -5.35519 379.503 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34905 17.4525 -5.34498 379.502 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34906 17.453 -5.33485 379.501 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34907 17.4535 -5.32477 379.5 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34908 17.454 -5.31477 379.499 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34909 17.4545 -5.30481 379.499 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34910 17.455 -5.29493 379.498 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34911 17.4555 -5.2851 379.497 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34912 17.456 -5.27533 379.496 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34913 17.4565 -5.26562 379.496 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34914 17.457 -5.25596 379.495 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34915 17.4575 -5.24636 379.495 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34916 17.458 -5.2368 379.494 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34917 17.4585 -5.2273 379.493 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34918 17.459 -5.21784 379.493 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34919 17.4595 -5.20843 379.492 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34920 17.46 -5.19906 379.492 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34921 17.4605 -5.18974 379.491 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34922 17.461 -5.18045 379.491 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34923 17.4615 -5.1712 379.491 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34924 17.462 -5.16198 379.49 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34925 17.4625 -5.1528 379.49 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34926 17.463 -5.14364 379.49 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34927 17.4635 -5.1345 379.489 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34928 17.464 -5.1254 379.489 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34929 17.4645 -5.1163 379.489 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34930 17.465 -5.10723 379.489 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34931 17.4655 -5.09817 379.488 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34932 17.466 -5.08913 379.488 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34933 17.4665 -5.0801 379.488 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34934 17.467 -5.07107 379.488 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34935 17.4675 -5.06205 379.488 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34936 17.468 -5.05304 379.488 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34937 17.4685 -5.04402 379.488 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34938 17.469 -5.035 379.488 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34939 17.4695 -5.02598 379.488 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34940 17.47 -5.01695 379.488 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
