# Time-averaged data for fix log_y
# TimeStep v_E_y v_s_y
38353 0.263267 2122.57
38354 0.263267 2122.57
38355 0.263267 2122.57
38356 0.263267 2122.57
38357 0.263267 2122.57
38358 0.263267 2122.57
38359 0.263267 2122.57
38360 0.263267 2122.57
38361 0.263267 2122.57
38362 0.263267 2122.57
38363 0.263267 2122.57
38364 0.263267 2122.57
38365 0.263267 2122.57
38366 0.263267 2122.57
38367 0.263267 2122.57
38368 0.263267 2122.57
38369 0.263267 2122.57
38370 0.263267 2122.57
38371 0.263267 2122.57
38372 0.263267 2122.57
38373 0.263267 2122.57
38374 0.263267 2122.57
38375 0.263267 2122.57
38376 0.263267 2122.57
38377 0.263267 2122.57
38378 0.263267 2122.57
38379 0.263267 2122.57
38380 0.263267 2122.57
38381 0.263267 2122.57
38382 0.263267 2122.57
38383 0.263267 2122.57
38384 0.263267 2122.57
38385 0.263267 2122.57
38386 0.263267 2122.57
38387 0.263267 2122.57
38388 0.263267 2122.57
38389 0.263267 2122.57
38390 0.263267 2122.57
38391 0.263267 2122.57
38392 0.263267 2122.57
38393 0.263267 2122.57
38394 0.263267 2122.57
38395 0.263267 2122.57
38396 0.263267 2122.57
38397 0.263267 2122.57
38398 0.263267 2122.57
38399 0.263267 2122.57
38400 0.263267 2122.57
38401 0.263267 2122.57
38402 0.263267 2122.57
38403 0.263267 2122.57
38404 0.263267 2122.57
38405 0.263267 2122.57
38406 0.263267 2122.57
38407 0.263267 2122.57
38408 0.263267 2122.57
38409 0.263267 2122.57
38410 0.263267 2122.57
38411 0.263267 2122.57
38412 0.263267 2122.57
38413 0.263267 2122.57
38414 0.263267 2122.57
38415 0.263267 2122.57
38416 0.263267 2122.57
38417 0.263267 2122.57
38418 0.263267 2122.57
38419 0.263267 2122.57
38420 0.263267 2122.56
38421 0.263267 2122.56
38422 0.263267 2122.56
38423 0.263267 2122.56
38424 0.263267 2122.56
38425 0.263267 2122.56
38426 0.263267 2122.56
38427 0.263267 2122.56
38428 0.263267 2122.56
38429 0.263267 2122.56
38430 0.263267 2122.56
38431 0.263267 2122.56
38432 0.263267 2122.56
38433 0.263267 2122.56
38434 0.263267 2122.56
38435 0.263267 2122.56
38436 0.263267 2122.56
38437 0.263267 2122.56
38438 0.263267 2122.56
38439 0.263267 2122.56
38440 0.263267 2122.56
38441 0.263267 2122.56
38442 0.263267 2122.56
38443 0.263267 2122.56
38444 0.263267 2122.56
38445 0.263267 2122.56
38446 0.263267 2122.56
38447 0.263267 2122.56
38448 0.263267 2122.56
38449 0.263267 2122.56
38450 0.263267 2122.56
38451 0.263267 2122.56
38452 0.263267 2122.56
38453 0.263267 2122.56
38454 0.263267 2122.56
38455 0.263267 2122.56
38456 0.263267 2122.56
38457 0.263267 2122.56
38458 0.263267 2122.56
38459 0.263266 2122.56
38460 0.263266 2122.56
38461 0.263266 2122.56
38462 0.263266 2122.56
38463 0.263266 2122.56
38464 0.263266 2122.56
38465 0.263266 2122.56
38466 0.263266 2122.56
38467 0.263266 2122.56
38468 0.263266 2122.56
38469 0.263266 2122.56
38470 0.263266 2122.56
38471 0.263266 2122.56
38472 0.263266 2122.56
38473 0.263266 2122.56
38474 0.263266 2122.56
38475 0.263266 2122.56
38476 0.263266 2122.56
38477 0.263266 2122.56
38478 0.263266 2122.56
38479 0.263266 2122.56
38480 0.263266 2122.56
38481 0.263266 2122.56
38482 0.263266 2122.56
38483 0.263266 2122.56
38484 0.263266 2122.56
38485 0.263266 2122.56
38486 0.263266 2122.56
38487 0.263266 2122.56
38488 0.263266 2122.56
38489 0.263266 2122.56
38490 0.263266 2122.56
38491 0.263266 2122.56
38492 0.263266 2122.56
38493 0.263266 2122.56
38494 0.263266 2122.56
38495 0.263266 2122.56
38496 0.263266 2122.56
38497 0.263266 2122.56
38498 0.263266 2122.56
38499 0.263266 2122.56
38500 0.263266 2122.56
38501 0.263266 2122.56
38502 0.263266 2122.56
38503 0.263266 2122.56
38504 0.263266 2122.56
38505 0.263266 2122.56
38506 0.263266 2122.56
38507 0.263266 2122.56
38508 0.263266 2122.56
38509 0.263266 2122.56
38510 0.263266 2122.56
38511 0.263266 2122.56
38512 0.263266 2122.56
38513 0.263266 2122.56
38514 0.263266 2122.56
38515 0.263266 2122.56
38516 0.263266 2122.56
38517 0.263266 2122.56
38518 0.263266 2122.56
38519 0.263266 2122.56
38520 0.263266 2122.56
38521 0.263266 2122.56
38522 0.263266 2122.56
38523 0.263266 2122.56
38524 0.263266 2122.56
38525 0.263266 2122.56
38526 0.263266 2122.56
38527 0.263266 2122.56
38528 0.263266 2122.56
38529 0.263266 2122.56
38530 0.263266 2122.56
38531 0.263266 2122.56
38532 0.263266 2122.56
38533 0.263266 2122.56
38534 0.263266 2122.56
38535 0.263266 2122.56
38536 0.263266 2122.56
38537 0.263266 2122.56
38538 0.263266 2122.56
38539 0.263266 2122.56
38540 0.263266 2122.56
38541 0.263266 2122.56
38542 0.263266 2122.56
38543 0.263266 2122.56
38544 0.263266 2122.56
38545 0.263266 2122.56
38546 0.263266 2122.56
38547 0.263266 2122.56
38548 0.263266 2122.56
38549 0.263266 2122.56
38550 0.263266 2122.56
38551 0.263266 2122.56
38552 0.263266 2122.56
38553 0.263266 2122.56
38554 0.263266 2122.56
38555 0.263266 2122.56
38556 0.263266 2122.56
38557 0.263266 2122.56
38558 0.263266 2122.56
38559 0.263266 2122.56
38560 0.263266 2122.56
38561 0.263266 2122.56
38562 0.263266 2122.56
38563 0.263266 2122.56
38564 0.263266 2122.56
38565 0.263266 2122.56
38566 0.263266 2122.56
38567 0.263266 2122.56
38568 0.263266 2122.56
38569 0.263266 2122.56
38570 0.263266 2122.56
38571 0.263266 2122.56
38572 0.263266 2122.56
38573 0.263266 2122.56
38574 0.263266 2122.56
38575 0.263266 2122.56
38576 0.263266 2122.56
38577 0.263266 2122.56
38578 0.263266 2122.56
38579 0.263266 2122.56
38580 0.263266 2122.56
38581 0.263266 2122.56
38582 0.263266 2122.56
38583 0.263266 2122.56
38584 0.263266 2122.56
38585 0.263266 2122.56
38586 0.263266 2122.56
38587 0.263266 2122.56
38588 0.263266 2122.56
38589 0.263266 2122.56
38590 0.263266 2122.56
38591 0.263266 2122.56
38592 0.263266 2122.56
38593 0.263266 2122.56
38594 0.263266 2122.56
38595 0.263266 2122.56
38596 0.263266 2122.56
38597 0.263266 2122.56
38598 0.263266 2122.56
38599 0.263266 2122.56
38600 0.263266 2122.56
38601 0.263266 2122.56
38602 0.263266 2122.56
38603 0.263266 2122.56
38604 0.263266 2122.56
38605 0.263266 2122.56
38606 0.263266 2122.56
38607 0.263266 2122.56
38608 0.263266 2122.56
38609 0.263266 2122.56
38610 0.263266 2122.56
38611 0.263266 2122.56
38612 0.263266 2122.56
38613 0.263266 2122.56
38614 0.263266 2122.56
38615 0.263266 2122.56
38616 0.263266 2122.56
38617 0.263266 2122.56
38618 0.263266 2122.56
38619 0.263266 2122.56
38620 0.263266 2122.56
38621 0.263266 2122.56
38622 0.263266 2122.56
38623 0.263266 2122.56
38624 0.263266 2122.56
38625 0.263266 2122.56
38626 0.263266 2122.56
38627 0.263266 2122.56
38628 0.263266 2122.56
38629 0.263266 2122.56
38630 0.263266 2122.56
38631 0.263266 2122.56
38632 0.263266 2122.56
38633 0.263266 2122.56
38634 0.263266 2122.56
38635 0.263266 2122.56
38636 0.263266 2122.56
38637 0.263266 2122.56
38638 0.263266 2122.56
38639 0.263266 2122.56
38640 0.263266 2122.56
38641 0.263266 2122.56
38642 0.263266 2122.56
38643 0.263266 2122.56
38644 0.263266 2122.56
38645 0.263266 2122.56
38646 0.263266 2122.56
38647 0.263266 2122.56
38648 0.263266 2122.56
38649 0.263266 2122.56
38650 0.263266 2122.56
38651 0.263266 2122.56
38652 0.263266 2122.56
38653 0.263266 2122.56
38654 0.263266 2122.56
38655 0.263266 2122.56
38656 0.263266 2122.56
38657 0.263266 2122.56
38658 0.263266 2122.56
38659 0.263266 2122.56
38660 0.263266 2122.56
38661 0.263266 2122.56
38662 0.263266 2122.56
38663 0.263266 2122.56
38664 0.263266 2122.56
38665 0.263266 2122.56
38666 0.263266 2122.56
38667 0.263266 2122.56
38668 0.263266 2122.56
38669 0.263266 2122.56
38670 0.263266 2122.56
38671 0.263266 2122.56
38672 0.263266 2122.56
38673 0.263266 2122.56
38674 0.263266 2122.56
38675 0.263266 2122.56
38676 0.263266 2122.56
38677 0.263266 2122.56
38678 0.263266 2122.56
38679 0.263266 2122.56
38680 0.263266 2122.56
38681 0.263266 2122.56
38682 0.263266 2122.56
38683 0.263266 2122.56
38684 0.263266 2122.56
38685 0.263266 2122.56
38686 0.263266 2122.56
38687 0.263266 2122.56
38688 0.263266 2122.56
38689 0.263266 2122.56
38690 0.263266 2122.56
38691 0.263266 2122.56
38692 0.263266 2122.56
38693 0.263266 2122.56
38694 0.263266 2122.56
38695 0.263266 2122.56
38696 0.263266 2122.56
38697 0.263266 2122.56
38698 0.263266 2122.56
38699 0.263266 2122.56
38700 0.263266 2122.56
38701 0.263266 2122.56
38702 0.263266 2122.56
38703 0.263266 2122.56
38704 0.263266 2122.56
38705 0.263266 2122.56
38706 0.263266 2122.56
38707 0.263266 2122.56
38708 0.263266 2122.56
38709 0.263266 2122.56
38710 0.263266 2122.56
38711 0.263266 2122.56
38712 0.263266 2122.56
38713 0.263266 2122.56
38714 0.263266 2122.56
38715 0.263266 2122.56
38716 0.263266 2122.56
38717 0.263266 2122.56
38718 0.263266 2122.56
38719 0.263266 2122.56
38720 0.263266 2122.56
38721 0.263266 2122.56
38722 0.263266 2122.56
38723 0.263266 2122.56
38724 0.263266 2122.56
38725 0.263266 2122.56
38726 0.263266 2122.56
38727 0.263266 2122.56
38728 0.263266 2122.56
38729 0.263266 2122.56
38730 0.263266 2122.56
38731 0.263266 2122.56
38732 0.263266 2122.56
38733 0.263266 2122.56
38734 0.263266 2122.56
38735 0.263266 2122.56
38736 0.263266 2122.56
38737 0.263266 2122.56
38738 0.263266 2122.56
38739 0.263266 2122.56
38740 0.263266 2122.56
38741 0.263266 2122.56
38742 0.263266 2122.56
38743 0.263266 2122.56
38744 0.263266 2122.56
38745 0.263266 2122.56
38746 0.263266 2122.56
38747 0.263266 2122.56
38748 0.263266 2122.56
38749 0.263266 2122.56
38750 0.263266 2122.56
38751 0.263266 2122.56
38752 0.263266 2122.56
38753 0.263266 2122.56
38754 0.263266 2122.56
38755 0.263266 2122.56
38756 0.263266 2122.56
38757 0.263266 2122.56
38758 0.263266 2122.56
38759 0.263266 2122.56
38760 0.263266 2122.56
38761 0.263266 2122.56
38762 0.263266 2122.56
38763 0.263266 2122.56
38764 0.263266 2122.56
38765 0.263266 2122.56
38766 0.263266 2122.56
38767 0.263266 2122.56
38768 0.263266 2122.56
38769 0.263266 2122.56
38770 0.263266 2122.56
38771 0.263266 2122.56
38772 0.263266 2122.56
38773 0.263266 2122.56
38774 0.263266 2122.56
38775 0.263266 2122.56
38776 0.263266 2122.56
38777 0.263266 2122.56
38778 0.263266 2122.56
38779 0.263266 2122.56
38780 0.263266 2122.56
38781 0.263266 2122.56
38782 0.263266 2122.56
38783 0.263266 2122.56
38784 0.263266 2122.56
38785 0.263266 2122.56
38786 0.263266 2122.56
38787 0.263266 2122.56
38788 0.263266 2122.56
38789 0.263266 2122.56
38790 0.263266 2122.56
38791 0.263266 2122.56
38792 0.263266 2122.56
38793 0.263266 2122.56
38794 0.263266 2122.56
38795 0.263266 2122.56
38796 0.263266 2122.56
38797 0.263266 2122.56
38798 0.263266 2122.56
38799 0.263266 2122.56
38800 0.263266 2122.56
38801 0.263266 2122.56
38802 0.263266 2122.56
38803 0.263266 2122.56
38804 0.263266 2122.56
38805 0.263266 2122.56
38806 0.263266 2122.56
38807 0.263266 2122.56
38808 0.263266 2122.56
38809 0.263266 2122.56
38810 0.263266 2122.56
38811 0.263266 2122.56
38812 0.263266 2122.56
38813 0.263266 2122.56
38814 0.263266 2122.56
38815 0.263266 2122.56
38816 0.263266 2122.56
38817 0.263266 2122.56
38818 0.263266 2122.56
38819 0.263266 2122.56
38820 0.263266 2122.56
38821 0.263266 2122.56
38822 0.263266 2122.56
38823 0.263266 2122.56
38824 0.263266 2122.56
38825 0.263266 2122.56
38826 0.263265 2122.56
38827 0.263265 2122.56
38828 0.263265 2122.56
38829 0.263265 2122.56
38830 0.263265 2122.56
38831 0.263265 2122.56
38832 0.263265 2122.56
38833 0.263265 2122.56
38834 0.263265 2122.56
38835 0.263265 2122.56
38836 0.263265 2122.56
38837 0.263265 2122.56
38838 0.263265 2122.56
38839 0.263265 2122.56
38840 0.263265 2122.56
38841 0.263265 2122.56
38842 0.263265 2122.56
38843 0.263265 2122.56
38844 0.263265 2122.56
38845 0.263265 2122.56
38846 0.263265 2122.56
38847 0.263265 2122.56
38848 0.263265 2122.56
38849 0.263265 2122.56
38850 0.263265 2122.56
38851 0.263265 2122.56
38852 0.263265 2122.56
38853 0.263265 2122.56
38854 0.263265 2122.56
38855 0.263265 2122.56
38856 0.263265 2122.56
38857 0.263265 2122.56
38858 0.263265 2122.56
38859 0.263265 2122.56
38860 0.263265 2122.56
38861 0.263265 2122.56
38862 0.263265 2122.56
38863 0.263265 2122.56
38864 0.263265 2122.56
38865 0.263265 2122.56
38866 0.263265 2122.56
38867 0.263265 2122.56
38868 0.263265 2122.56
38869 0.263265 2122.56
38870 0.263265 2122.56
38871 0.263265 2122.56
38872 0.263265 2122.56
38873 0.263265 2122.56
38874 0.263265 2122.56
38875 0.263265 2122.56
38876 0.263265 2122.56
38877 0.263265 2122.56
38878 0.263265 2122.56
38879 0.263265 2122.56
38880 0.263265 2122.56
38881 0.263265 2122.56
38882 0.263265 2122.56
38883 0.263265 2122.56
38884 0.263265 2122.56
38885 0.263265 2122.56
38886 0.263265 2122.56
38887 0.263265 2122.56
38888 0.263265 2122.56
38889 0.263265 2122.56
38890 0.263265 2122.56
38891 0.263265 2122.55
38892 0.263265 2122.55
38893 0.263265 2122.55
38894 0.263265 2122.55
38895 0.263265 2122.55
38896 0.263265 2122.55
38897 0.263265 2122.55
38898 0.263265 2122.55
38899 0.263265 2122.55
38900 0.263265 2122.55
38901 0.263265 2122.55
38902 0.263265 2122.55
38903 0.263265 2122.55
38904 0.263265 2122.55
38905 0.263265 2122.55
38906 0.263265 2122.55
38907 0.263265 2122.55
38908 0.263265 2122.55
38909 0.263265 2122.55
38910 0.263265 2122.55
38911 0.263265 2122.55
38912 0.263265 2122.55
38913 0.263265 2122.55
38914 0.263265 2122.55
38915 0.263265 2122.55
38916 0.263265 2122.55
38917 0.263265 2122.55
38918 0.263265 2122.55
38919 0.263265 2122.55
38920 0.263265 2122.55
38921 0.263265 2122.55
38922 0.263265 2122.55
38923 0.263265 2122.55
38924 0.263265 2122.55
38925 0.263265 2122.55
38926 0.263265 2122.55
38927 0.263265 2122.55
38928 0.263265 2122.55
38929 0.263265 2122.55
38930 0.263265 2122.55
38931 0.263265 2122.55
38932 0.263265 2122.55
38933 0.263265 2122.55
38934 0.263265 2122.55
38935 0.263265 2122.55
38936 0.263265 2122.55
38937 0.263265 2122.55
38938 0.263265 2122.55
38939 0.263265 2122.55
38940 0.263265 2122.55
38941 0.263265 2122.55
38942 0.263265 2122.55
38943 0.263265 2122.55
38944 0.263265 2122.55
38945 0.263265 2122.55
38946 0.263265 2122.55
38947 0.263265 2122.55
38948 0.263265 2122.55
38949 0.263265 2122.55
38950 0.263265 2122.55
38951 0.263265 2122.55
38952 0.263265 2122.55
38953 0.263265 2122.55
38954 0.263265 2122.55
38955 0.263265 2122.55
38956 0.263265 2122.55
38957 0.263265 2122.55
38958 0.263265 2122.55
38959 0.263265 2122.55
38960 0.263265 2122.55
38961 0.263265 2122.55
38962 0.263265 2122.55
38963 0.263265 2122.55
38964 0.263265 2122.55
38965 0.263265 2122.55
38966 0.263265 2122.55
38967 0.263265 2122.55
38968 0.263265 2122.55
38969 0.263265 2122.55
38970 0.263265 2122.55
38971 0.263265 2122.55
38972 0.263265 2122.55
38973 0.263265 2122.55
38974 0.263265 2122.55
38975 0.263265 2122.55
38976 0.263265 2122.55
38977 0.263265 2122.55
38978 0.263265 2122.55
38979 0.263265 2122.55
38980 0.263265 2122.55
38981 0.263265 2122.55
38982 0.263265 2122.55
38983 0.263265 2122.55
38984 0.263265 2122.55
38985 0.263265 2122.55
38986 0.263265 2122.55
38987 0.263265 2122.55
38988 0.263265 2122.55
38989 0.263265 2122.55
38990 0.263265 2122.55
38991 0.263265 2122.55
38992 0.263265 2122.55
38993 0.263265 2122.55
38994 0.263265 2122.55
38995 0.263265 2122.55
38996 0.263265 2122.55
38997 0.263265 2122.55
38998 0.263265 2122.55
38999 0.263265 2122.55
39000 0.263265 2122.55
39001 0.263265 2122.55
39002 0.263265 2122.55
39003 0.263265 2122.55
39004 0.263265 2122.55
39005 0.263265 2122.55
39006 0.263265 2122.55
39007 0.263265 2122.55
39008 0.263265 2122.55
39009 0.263265 2122.55
39010 0.263265 2122.55
39011 0.263265 2122.55
39012 0.263265 2122.55
39013 0.263265 2122.55
39014 0.263265 2122.55
39015 0.263265 2122.55
39016 0.263265 2122.55
39017 0.263265 2122.55
39018 0.263265 2122.55
39019 0.263265 2122.55
39020 0.263265 2122.55
39021 0.263265 2122.55
39022 0.263265 2122.55
39023 0.263265 2122.55
39024 0.263265 2122.55
39025 0.263265 2122.55
39026 0.263265 2122.55
39027 0.263265 2122.55
39028 0.263265 2122.55
39029 0.263265 2122.55
39030 0.263265 2122.55
39031 0.263265 2122.55
39032 0.263265 2122.55
39033 0.263265 2122.55
39034 0.263265 2122.55
39035 0.263265 2122.55
39036 0.263265 2122.55
39037 0.263265 2122.55
39038 0.263265 2122.55
39039 0.263265 2122.55
39040 0.263265 2122.55
39041 0.263265 2122.55
39042 0.263265 2122.55
39043 0.263265 2122.55
39044 0.263265 2122.55
39045 0.263265 2122.55
39046 0.263265 2122.55
39047 0.263265 2122.55
39048 0.263265 2122.55
39049 0.263265 2122.55
39050 0.263265 2122.55
39051 0.263265 2122.55
39052 0.263265 2122.55
39053 0.263265 2122.55
39054 0.263265 2122.55
39055 0.263265 2122.55
39056 0.263265 2122.55
39057 0.263265 2122.55
39058 0.263265 2122.55
39059 0.263265 2122.55
39060 0.263265 2122.55
39061 0.263265 2122.55
39062 0.263265 2122.55
39063 0.263265 2122.55
39064 0.263265 2122.55
39065 0.263265 2122.55
39066 0.263265 2122.55
39067 0.263265 2122.55
39068 0.263265 2122.55
39069 0.263265 2122.55
39070 0.263265 2122.55
39071 0.263265 2122.55
39072 0.263265 2122.55
39073 0.263265 2122.55
39074 0.263265 2122.55
39075 0.263265 2122.55
39076 0.263265 2122.55
39077 0.263265 2122.55
39078 0.263265 2122.55
39079 0.263265 2122.55
39080 0.263265 2122.55
39081 0.263265 2122.55
39082 0.263265 2122.55
39083 0.263265 2122.55
39084 0.263265 2122.55
39085 0.263265 2122.55
39086 0.263265 2122.55
39087 0.263265 2122.55
39088 0.263265 2122.55
39089 0.263265 2122.55
39090 0.263265 2122.55
39091 0.263265 2122.55
39092 0.263265 2122.55
39093 0.263265 2122.55
39094 0.263265 2122.55
39095 0.263265 2122.55
39096 0.263265 2122.55
39097 0.263265 2122.55
39098 0.263265 2122.55
39099 0.263265 2122.55
39100 0.263265 2122.55
39101 0.263265 2122.55
39102 0.263265 2122.55
39103 0.263265 2122.55
39104 0.263265 2122.55
39105 0.263265 2122.55
39106 0.263265 2122.55
39107 0.263265 2122.55
39108 0.263265 2122.55
39109 0.263265 2122.55
39110 0.263265 2122.55
39111 0.263265 2122.55
39112 0.263265 2122.55
39113 0.263265 2122.55
39114 0.263265 2122.55
39115 0.263265 2122.55
39116 0.263265 2122.55
39117 0.263265 2122.55
39118 0.263265 2122.55
39119 0.263265 2122.55
39120 0.263265 2122.55
39121 0.263265 2122.55
39122 0.263265 2122.55
39123 0.263265 2122.55
39124 0.263265 2122.55
39125 0.263265 2122.55
39126 0.263265 2122.55
39127 0.263265 2122.55
39128 0.263265 2122.55
39129 0.263265 2122.55
39130 0.263265 2122.55
39131 0.263265 2122.55
39132 0.263265 2122.55
39133 0.263265 2122.55
39134 0.263265 2122.55
39135 0.263265 2122.55
39136 0.263265 2122.55
39137 0.263265 2122.55
39138 0.263265 2122.55
39139 0.263265 2122.55
39140 0.263265 2122.55
39141 0.263265 2122.55
39142 0.263265 2122.55
39143 0.263265 2122.55
39144 0.263265 2122.55
39145 0.263265 2122.55
39146 0.263265 2122.55
39147 0.263265 2122.55
39148 0.263265 2122.55
39149 0.263265 2122.55
39150 0.263265 2122.55
39151 0.263265 2122.55
39152 0.263265 2122.55
39153 0.263265 2122.55
39154 0.263265 2122.55
39155 0.263265 2122.55
39156 0.263265 2122.55
39157 0.263265 2122.55
39158 0.263265 2122.55
39159 0.263265 2122.55
39160 0.263265 2122.55
39161 0.263265 2122.55
39162 0.263265 2122.55
39163 0.263265 2122.55
39164 0.263265 2122.55
39165 0.263265 2122.55
39166 0.263265 2122.55
39167 0.263265 2122.55
39168 0.263265 2122.55
39169 0.263265 2122.55
39170 0.263265 2122.55
39171 0.263265 2122.55
39172 0.263265 2122.55
39173 0.263265 2122.55
39174 0.263265 2122.55
39175 0.263265 2122.55
39176 0.263265 2122.55
39177 0.263265 2122.55
39178 0.263265 2122.55
39179 0.263265 2122.55
39180 0.263265 2122.55
39181 0.263265 2122.55
39182 0.263265 2122.55
39183 0.263265 2122.55
39184 0.263265 2122.55
39185 0.263265 2122.55
39186 0.263265 2122.55
39187 0.263265 2122.55
39188 0.263265 2122.55
39189 0.263265 2122.55
39190 0.263265 2122.55
39191 0.263265 2122.55
39192 0.263265 2122.55
39193 0.263265 2122.55
39194 0.263264 2122.55
39195 0.263264 2122.55
39196 0.263264 2122.55
39197 0.263264 2122.55
39198 0.263264 2122.55
39199 0.263264 2122.55
39200 0.263264 2122.55
39201 0.263264 2122.55
39202 0.263264 2122.55
39203 0.263264 2122.55
39204 0.263264 2122.55
39205 0.263264 2122.55
39206 0.263264 2122.55
39207 0.263264 2122.55
39208 0.263264 2122.55
39209 0.263264 2122.55
39210 0.263264 2122.55
39211 0.263264 2122.55
39212 0.263264 2122.55
39213 0.263264 2122.55
39214 0.263264 2122.55
39215 0.263264 2122.55
39216 0.263264 2122.55
39217 0.263264 2122.55
39218 0.263264 2122.55
39219 0.263264 2122.55
39220 0.263264 2122.55
39221 0.263264 2122.55
39222 0.263264 2122.55
39223 0.263264 2122.55
39224 0.263264 2122.55
39225 0.263264 2122.55
39226 0.263264 2122.55
39227 0.263264 2122.55
39228 0.263264 2122.55
39229 0.263264 2122.55
39230 0.263264 2122.55
39231 0.263264 2122.55
39232 0.263264 2122.55
39233 0.263264 2122.55
39234 0.263264 2122.55
39235 0.263264 2122.55
39236 0.263264 2122.55
39237 0.263264 2122.55
39238 0.263264 2122.55
39239 0.263264 2122.55
39240 0.263264 2122.55
39241 0.263264 2122.55
39242 0.263264 2122.55
39243 0.263264 2122.55
39244 0.263264 2122.55
39245 0.263264 2122.55
39246 0.263264 2122.55
39247 0.263264 2122.55
39248 0.263264 2122.55
39249 0.263264 2122.55
39250 0.263264 2122.55
39251 0.263264 2122.55
39252 0.263264 2122.55
39253 0.263264 2122.55
39254 0.263264 2122.55
39255 0.263264 2122.55
39256 0.263264 2122.55
39257 0.263264 2122.55
39258 0.263264 2122.55
39259 0.263264 2122.55
39260 0.263264 2122.55
39261 0.263264 2122.55
39262 0.263264 2122.55
39263 0.263264 2122.55
39264 0.263264 2122.55
39265 0.263264 2122.55
39266 0.263264 2122.55
39267 0.263264 2122.55
39268 0.263264 2122.55
39269 0.263264 2122.55
39270 0.263264 2122.55
39271 0.263264 2122.55
39272 0.263264 2122.55
39273 0.263264 2122.55
39274 0.263264 2122.55
39275 0.263264 2122.55
39276 0.263264 2122.55
39277 0.263264 2122.55
39278 0.263264 2122.55
39279 0.263264 2122.55
39280 0.263264 2122.55
39281 0.263264 2122.55
39282 0.263264 2122.55
39283 0.263264 2122.55
39284 0.263264 2122.55
39285 0.263264 2122.55
39286 0.263264 2122.55
39287 0.263264 2122.55
39288 0.263264 2122.55
39289 0.263264 2122.55
39290 0.263264 2122.55
39291 0.263264 2122.55
39292 0.263264 2122.55
39293 0.263264 2122.55
39294 0.263264 2122.55
39295 0.263264 2122.55
39296 0.263264 2122.55
39297 0.263264 2122.55
39298 0.263264 2122.55
39299 0.263264 2122.55
39300 0.263264 2122.55
39301 0.263264 2122.55
39302 0.263264 2122.55
39303 0.263264 2122.55
39304 0.263264 2122.55
39305 0.263264 2122.55
39306 0.263264 2122.55
39307 0.263264 2122.55
39308 0.263264 2122.55
39309 0.263264 2122.55
39310 0.263264 2122.55
39311 0.263264 2122.55
39312 0.263264 2122.55
39313 0.263264 2122.55
39314 0.263264 2122.55
39315 0.263264 2122.55
39316 0.263264 2122.55
39317 0.263264 2122.55
39318 0.263264 2122.55
39319 0.263264 2122.55
39320 0.263264 2122.55
39321 0.263264 2122.55
39322 0.263264 2122.55
39323 0.263264 2122.55
39324 0.263264 2122.55
39325 0.263264 2122.55
39326 0.263264 2122.55
39327 0.263264 2122.55
39328 0.263264 2122.55
39329 0.263264 2122.55
39330 0.263264 2122.55
39331 0.263264 2122.55
39332 0.263264 2122.55
39333 0.263264 2122.55
39334 0.263264 2122.55
39335 0.263264 2122.55
39336 0.263264 2122.55
39337 0.263264 2122.55
39338 0.263264 2122.55
39339 0.263264 2122.55
39340 0.263264 2122.55
39341 0.263264 2122.55
39342 0.263264 2122.55
39343 0.263264 2122.55
39344 0.263264 2122.55
39345 0.263264 2122.55
39346 0.263264 2122.55
39347 0.263264 2122.55
39348 0.263264 2122.55
39349 0.263264 2122.55
39350 0.263264 2122.55
39351 0.263264 2122.55
39352 0.263264 2122.55
39353 0.263264 2122.55
39354 0.263264 2122.55
39355 0.263264 2122.55
39356 0.263264 2122.55
39357 0.263264 2122.55
39358 0.263264 2122.55
39359 0.263264 2122.55
39360 0.263264 2122.55
39361 0.263264 2122.55
39362 0.263264 2122.54
39363 0.263264 2122.54
39364 0.263264 2122.54
39365 0.263264 2122.54
39366 0.263264 2122.54
39367 0.263264 2122.54
39368 0.263264 2122.54
39369 0.263264 2122.54
39370 0.263264 2122.54
39371 0.263264 2122.54
39372 0.263264 2122.54
39373 0.263264 2122.54
39374 0.263264 2122.54
39375 0.263264 2122.54
39376 0.263264 2122.54
39377 0.263264 2122.54
39378 0.263264 2122.54
39379 0.263264 2122.54
39380 0.263264 2122.54
39381 0.263264 2122.54
39382 0.263264 2122.54
39383 0.263264 2122.54
39384 0.263264 2122.54
39385 0.263264 2122.54
39386 0.263264 2122.54
39387 0.263264 2122.54
39388 0.263264 2122.54
39389 0.263264 2122.54
39390 0.263264 2122.54
39391 0.263264 2122.54
39392 0.263264 2122.54
39393 0.263264 2122.54
39394 0.263264 2122.54
39395 0.263264 2122.54
39396 0.263264 2122.54
39397 0.263264 2122.54
39398 0.263264 2122.54
39399 0.263264 2122.54
39400 0.263264 2122.54
39401 0.263264 2122.54
39402 0.263264 2122.54
39403 0.263264 2122.54
39404 0.263264 2122.54
39405 0.263264 2122.54
39406 0.263264 2122.54
39407 0.263264 2122.54
39408 0.263264 2122.54
39409 0.263264 2122.54
39410 0.263264 2122.54
39411 0.263264 2122.54
39412 0.263264 2122.54
39413 0.263264 2122.54
39414 0.263264 2122.54
39415 0.263264 2122.54
39416 0.263264 2122.54
39417 0.263264 2122.54
39418 0.263264 2122.54
39419 0.263264 2122.54
39420 0.263264 2122.54
39421 0.263264 2122.54
39422 0.263264 2122.54
39423 0.263264 2122.54
39424 0.263264 2122.54
39425 0.263264 2122.54
39426 0.263264 2122.54
