# Time-averaged data for fix logger
# TimeStep v_time_ps c_Fobs c_Fsum v_E
28570 14.285 -3.27516e-15 738.343 -4.43582e-18
28580 14.29 -3.27516e-15 738.343 -4.43582e-18
28590 14.295 -3.27516e-15 738.343 -4.43582e-18
28600 14.3 -3.27516e-15 738.343 -4.43582e-18
28610 14.305 -3.27516e-15 738.343 -4.43582e-18
28620 14.31 -3.27516e-15 738.343 -4.43582e-18
28630 14.315 -3.27516e-15 738.343 -4.43582e-18
28640 14.32 -3.27516e-15 738.343 -4.43582e-18
28650 14.325 -3.27516e-15 738.343 -4.43582e-18
28660 14.33 -3.27516e-15 738.343 -4.43582e-18
28670 14.335 -3.27516e-15 738.343 -4.43582e-18
28680 14.34 -3.27516e-15 738.343 -4.43582e-18
28690 14.345 -3.27516e-15 738.343 -4.43582e-18
28700 14.35 -3.27516e-15 738.343 -4.43582e-18
28710 14.355 -3.27516e-15 738.343 -4.43582e-18
28720 14.36 -3.27516e-15 738.343 -4.43582e-18
28730 14.365 -3.27516e-15 738.343 -4.43582e-18
28740 14.37 -3.27516e-15 738.343 -4.43582e-18
28750 14.375 -3.27516e-15 738.343 -4.43582e-18
28760 14.38 -3.27516e-15 738.343 -4.43582e-18
28770 14.385 -3.27516e-15 738.343 -4.43582e-18
28780 14.39 -3.27516e-15 738.343 -4.43582e-18
28790 14.395 -3.27516e-15 738.343 -4.43582e-18
28800 14.4 -3.27516e-15 738.343 -4.43582e-18
28810 14.405 -3.27516e-15 738.343 -4.43582e-18
28820 14.41 -3.27516e-15 738.343 -4.43582e-18
28830 14.415 -3.27516e-15 738.343 -4.43582e-18
28840 14.42 -3.27516e-15 738.343 -4.43582e-18
28850 14.425 -3.27516e-15 738.343 -4.43582e-18
28860 14.43 -3.27516e-15 738.343 -4.43582e-18
28870 14.435 -3.27516e-15 738.343 -4.43582e-18
28880 14.44 -3.27516e-15 738.343 -4.43582e-18
28890 14.445 -3.27516e-15 738.343 -4.43582e-18
28900 14.45 -3.27516e-15 738.343 -4.43582e-18
28910 14.455 -3.27516e-15 738.343 -4.43582e-18
28920 14.46 -3.27516e-15 738.343 -4.43582e-18
28930 14.465 -3.27516e-15 738.343 -4.43582e-18
28940 14.47 -3.27516e-15 738.343 -4.43582e-18
28950 14.475 -3.27516e-15 738.343 -4.43582e-18
28960 14.48 -3.27516e-15 738.343 -4.43582e-18
28970 14.485 -3.27516e-15 738.343 -4.43582e-18
28980 14.49 -3.27516e-15 738.343 -4.43582e-18
28990 14.495 -3.27516e-15 738.343 -4.43582e-18
29000 14.5 -3.27516e-15 738.343 -4.43582e-18
29010 14.505 -3.27516e-15 738.343 -4.43582e-18
29020 14.51 -3.27516e-15 738.343 -4.43582e-18
29030 14.515 -3.27516e-15 738.343 -4.43582e-18
29040 14.52 -3.27516e-15 738.343 -4.43582e-18
29050 14.525 -3.27516e-15 738.343 -4.43582e-18
29060 14.53 -3.27516e-15 738.343 -4.43582e-18
29070 14.535 -3.27516e-15 738.343 -4.43582e-18
29080 14.54 -3.27516e-15 738.343 -4.43582e-18
29090 14.545 -3.27516e-15 738.343 -4.43582e-18
29100 14.55 -3.27516e-15 738.343 -4.43582e-18
29110 14.555 -3.27516e-15 738.343 -4.43582e-18
29120 14.56 -3.27516e-15 738.343 -4.43582e-18
29130 14.565 -3.27516e-15 738.343 -4.43582e-18
29140 14.57 -3.27516e-15 738.343 -4.43582e-18
29150 14.575 -3.27516e-15 738.343 -4.43582e-18
29160 14.58 -3.27516e-15 738.343 -4.43582e-18
29170 14.585 -3.27516e-15 738.343 -4.43582e-18
29180 14.59 -3.27516e-15 738.343 -4.43582e-18
29190 14.595 -3.27516e-15 738.343 -4.43582e-18
29200 14.6 -3.27516e-15 738.343 -4.43582e-18
29210 14.605 -3.27516e-15 738.343 -4.43582e-18
29220 14.61 -3.27516e-15 738.343 -4.43582e-18
29230 14.615 -3.27516e-15 738.343 -4.43582e-18
29240 14.62 -3.27516e-15 738.343 -4.43582e-18
29250 14.625 -3.27516e-15 738.343 -4.43582e-18
29260 14.63 -3.27516e-15 738.343 -4.43582e-18
29270 14.635 -3.27516e-15 738.343 -4.43582e-18
29280 14.64 -3.27516e-15 738.343 -4.43582e-18
29290 14.645 -3.27516e-15 738.343 -4.43582e-18
29300 14.65 -3.27516e-15 738.343 -4.43582e-18
29310 14.655 -3.27516e-15 738.343 -4.43582e-18
29320 14.66 -3.27516e-15 738.343 -4.43582e-18
29330 14.665 -3.27516e-15 738.343 -4.43582e-18
29340 14.67 -3.27516e-15 738.343 -4.43582e-18
29350 14.675 -3.27516e-15 738.343 -4.43582e-18
29360 14.68 -3.27516e-15 738.343 -4.43582e-18
29370 14.685 -3.27516e-15 738.343 -4.43582e-18
29380 14.69 -3.27516e-15 738.343 -4.43582e-18
29390 14.695 -3.27516e-15 738.343 -4.43582e-18
29400 14.7 -3.27516e-15 738.343 -4.43582e-18
29410 14.705 -3.27516e-15 738.343 -4.43582e-18
29420 14.71 -3.27516e-15 738.343 -4.43582e-18
29430 14.715 -3.27516e-15 738.343 -4.43582e-18
29440 14.72 -3.27516e-15 738.343 -4.43582e-18
29450 14.725 -3.27516e-15 738.343 -4.43582e-18
29460 14.73 -3.27516e-15 738.343 -4.43582e-18
29470 14.735 -3.27516e-15 738.343 -4.43582e-18
29480 14.74 -3.27516e-15 738.343 -4.43582e-18
29490 14.745 -3.27516e-15 738.343 -4.43582e-18
29500 14.75 -3.27516e-15 738.343 -4.43582e-18
29510 14.755 -3.27516e-15 738.343 -4.43582e-18
29520 14.76 -3.27516e-15 738.343 -4.43582e-18
29530 14.765 -3.27516e-15 738.343 -4.43582e-18
29540 14.77 -3.27516e-15 738.343 -4.43582e-18
29550 14.775 -3.27516e-15 738.343 -4.43582e-18
29560 14.78 -3.27516e-15 738.343 -4.43582e-18
29570 14.785 -3.27516e-15 738.343 -4.43582e-18
29580 14.79 -3.27516e-15 738.343 -4.43582e-18
29590 14.795 -3.27516e-15 738.343 -4.43582e-18
29600 14.8 -3.27516e-15 738.343 -4.43582e-18
29610 14.805 -3.27516e-15 738.343 -4.43582e-18
29620 14.81 -3.27516e-15 738.343 -4.43582e-18
29630 14.815 -3.27516e-15 738.343 -4.43582e-18
29640 14.82 -3.27516e-15 738.343 -4.43582e-18
29650 14.825 -3.27516e-15 738.343 -4.43582e-18
29660 14.83 -3.27516e-15 738.343 -4.43582e-18
29670 14.835 -3.27516e-15 738.343 -4.43582e-18
29680 14.84 -3.27516e-15 738.343 -4.43582e-18
29690 14.845 -3.27516e-15 738.343 -4.43582e-18
29700 14.85 -3.27516e-15 738.343 -4.43582e-18
29710 14.855 -3.27516e-15 738.343 -4.43582e-18
29720 14.86 -3.27516e-15 738.343 -4.43582e-18
29730 14.865 -3.27516e-15 738.343 -4.43582e-18
29740 14.87 -3.27516e-15 738.343 -4.43582e-18
29750 14.875 -3.27516e-15 738.343 -4.43582e-18
29760 14.88 -3.27516e-15 738.343 -4.43582e-18
29770 14.885 -3.27516e-15 738.343 -4.43582e-18
29780 14.89 -3.27516e-15 738.343 -4.43582e-18
29790 14.895 -3.27516e-15 738.343 -4.43582e-18
29800 14.9 -3.27516e-15 738.343 -4.43582e-18
29810 14.905 -3.27516e-15 738.343 -4.43582e-18
29820 14.91 -3.27516e-15 738.343 -4.43582e-18
29830 14.915 -3.27516e-15 738.343 -4.43582e-18
29840 14.92 -3.27516e-15 738.343 -4.43582e-18
29850 14.925 -3.27516e-15 738.343 -4.43582e-18
29860 14.93 -3.27516e-15 738.343 -4.43582e-18
29870 14.935 -3.27516e-15 738.343 -4.43582e-18
29880 14.94 -3.27516e-15 738.343 -4.43582e-18
29890 14.945 -3.27516e-15 738.343 -4.43582e-18
29900 14.95 -3.27516e-15 738.343 -4.43582e-18
29910 14.955 -3.27516e-15 738.343 -4.43582e-18
29920 14.96 -3.27516e-15 738.343 -4.43582e-18
29930 14.965 -3.27516e-15 738.343 -4.43582e-18
29940 14.97 -3.27516e-15 738.343 -4.43582e-18
29950 14.975 -3.27516e-15 738.343 -4.43582e-18
29960 14.98 -3.27516e-15 738.343 -4.43582e-18
29970 14.985 -3.27516e-15 738.343 -4.43582e-18
29980 14.99 -3.27516e-15 738.343 -4.43582e-18
29990 14.995 -3.27516e-15 738.343 -4.43582e-18
30000 15 -3.27516e-15 738.343 -4.43582e-18
30010 15.005 -3.27516e-15 738.343 -4.43582e-18
30020 15.01 -3.27516e-15 738.343 -4.43582e-18
30030 15.015 -3.27516e-15 738.343 -4.43582e-18
30040 15.02 -3.27516e-15 738.343 -4.43582e-18
30050 15.025 -3.27516e-15 738.343 -4.43582e-18
30060 15.03 -3.27516e-15 738.343 -4.43582e-18
30070 15.035 -3.27516e-15 738.343 -4.43582e-18
30080 15.04 -3.27516e-15 738.343 -4.43582e-18
30090 15.045 -3.27516e-15 738.343 -4.43582e-18
30100 15.05 -3.27516e-15 738.343 -4.43582e-18
30110 15.055 -3.27516e-15 738.343 -4.43582e-18
30120 15.06 -3.27516e-15 738.343 -4.43582e-18
30130 15.065 -3.27516e-15 738.343 -4.43582e-18
30140 15.07 -3.27516e-15 738.343 -4.43582e-18
30150 15.075 -3.27516e-15 738.343 -4.43582e-18
30160 15.08 -3.27516e-15 738.343 -4.43582e-18
30170 15.085 -3.27516e-15 738.343 -4.43582e-18
30180 15.09 -3.27516e-15 738.343 -4.43582e-18
30190 15.095 -3.27516e-15 738.343 -4.43582e-18
30200 15.1 -3.27516e-15 738.343 -4.43582e-18
30210 15.105 -3.27516e-15 738.343 -4.43582e-18
30220 15.11 -3.27516e-15 738.343 -4.43582e-18
30230 15.115 -3.27516e-15 738.343 -4.43582e-18
30240 15.12 -3.27516e-15 738.343 -4.43582e-18
30250 15.125 -3.27516e-15 738.343 -4.43582e-18
30260 15.13 -3.27516e-15 738.343 -4.43582e-18
30270 15.135 -3.27516e-15 738.343 -4.43582e-18
30280 15.14 -3.27516e-15 738.343 -4.43582e-18
30290 15.145 -3.27516e-15 738.343 -4.43582e-18
30300 15.15 -3.27516e-15 738.343 -4.43582e-18
30310 15.155 -3.27516e-15 738.343 -4.43582e-18
30320 15.16 -3.27516e-15 738.343 -4.43582e-18
30330 15.165 -3.27516e-15 738.343 -4.43582e-18
30340 15.17 -3.27516e-15 738.343 -4.43582e-18
30350 15.175 -3.27516e-15 738.343 -4.43582e-18
30360 15.18 -3.27516e-15 738.343 -4.43582e-18
30370 15.185 -3.27516e-15 738.343 -4.43582e-18
30380 15.19 -3.27516e-15 738.343 -4.43582e-18
30390 15.195 -3.27516e-15 738.343 -4.43582e-18
30400 15.2 -3.27516e-15 738.343 -4.43582e-18
30410 15.205 -3.27516e-15 738.343 -4.43582e-18
30420 15.21 -3.27516e-15 738.343 -4.43582e-18
30430 15.215 -3.27516e-15 738.343 -4.43582e-18
30440 15.22 -3.27516e-15 738.343 -4.43582e-18
30450 15.225 -3.27516e-15 738.343 -4.43582e-18
30460 15.23 -3.27516e-15 738.343 -4.43582e-18
30470 15.235 -3.27516e-15 738.343 -4.43582e-18
30480 15.24 -3.27516e-15 738.343 -4.43582e-18
30490 15.245 -3.27516e-15 738.343 -4.43582e-18
30500 15.25 -3.27516e-15 738.343 -4.43582e-18
30510 15.255 -3.27516e-15 738.343 -4.43582e-18
30520 15.26 -3.27516e-15 738.343 -4.43582e-18
30530 15.265 -3.27516e-15 738.343 -4.43582e-18
30540 15.27 -3.27516e-15 738.343 -4.43582e-18
30550 15.275 -3.27516e-15 738.343 -4.43582e-18
30560 15.28 -3.27516e-15 738.343 -4.43582e-18
30570 15.285 -3.27516e-15 738.343 -4.43582e-18
30580 15.29 -3.27516e-15 738.343 -4.43582e-18
30590 15.295 -3.27516e-15 738.343 -4.43582e-18
30600 15.3 -3.27516e-15 738.343 -4.43582e-18
30610 15.305 -3.27516e-15 738.343 -4.43582e-18
30620 15.31 -3.27516e-15 738.343 -4.43582e-18
30630 15.315 -3.27516e-15 738.343 -4.43582e-18
30640 15.32 -3.27516e-15 738.343 -4.43582e-18
30650 15.325 -3.27516e-15 738.343 -4.43582e-18
30660 15.33 -3.27516e-15 738.343 -4.43582e-18
30670 15.335 -3.27516e-15 738.343 -4.43582e-18
30680 15.34 -3.27516e-15 738.343 -4.43582e-18
30690 15.345 -3.27516e-15 738.343 -4.43582e-18
30700 15.35 -3.27516e-15 738.343 -4.43582e-18
30710 15.355 -3.27516e-15 738.343 -4.43582e-18
30720 15.36 -3.27516e-15 738.343 -4.43582e-18
30730 15.365 -3.27516e-15 738.343 -4.43582e-18
30740 15.37 -3.27516e-15 738.343 -4.43582e-18
30750 15.375 -3.27516e-15 738.343 -4.43582e-18
30760 15.38 -3.27516e-15 738.343 -4.43582e-18
30770 15.385 -3.27516e-15 738.343 -4.43582e-18
30780 15.39 -3.27516e-15 738.343 -4.43582e-18
30790 15.395 -3.27516e-15 738.343 -4.43582e-18
30800 15.4 -3.27516e-15 738.343 -4.43582e-18
30810 15.405 -3.27516e-15 738.343 -4.43582e-18
30820 15.41 -3.27516e-15 738.343 -4.43582e-18
30830 15.415 -3.27516e-15 738.343 -4.43582e-18
30840 15.42 -3.27516e-15 738.343 -4.43582e-18
30850 15.425 -3.27516e-15 738.343 -4.43582e-18
30860 15.43 -3.27516e-15 738.343 -4.43582e-18
30870 15.435 -3.27516e-15 738.343 -4.43582e-18
30880 15.44 -3.27516e-15 738.343 -4.43582e-18
30890 15.445 -3.27516e-15 738.343 -4.43582e-18
30900 15.45 -3.27516e-15 738.343 -4.43582e-18
30910 15.455 -3.27516e-15 738.343 -4.43582e-18
30920 15.46 -3.27516e-15 738.343 -4.43582e-18
30930 15.465 -3.27516e-15 738.343 -4.43582e-18
30940 15.47 -3.27516e-15 738.343 -4.43582e-18
30950 15.475 -3.27516e-15 738.343 -4.43582e-18
30960 15.48 -3.27516e-15 738.343 -4.43582e-18
30970 15.485 -3.27516e-15 738.343 -4.43582e-18
30980 15.49 -3.27516e-15 738.343 -4.43582e-18
30990 15.495 -3.27516e-15 738.343 -4.43582e-18
31000 15.5 -3.27516e-15 738.343 -4.43582e-18
31010 15.505 -3.27516e-15 738.343 -4.43582e-18
31020 15.51 -3.27516e-15 738.343 -4.43582e-18
31030 15.515 -3.27516e-15 738.343 -4.43582e-18
31040 15.52 -3.27516e-15 738.343 -4.43582e-18
31050 15.525 -3.27516e-15 738.343 -4.43582e-18
31060 15.53 -3.27516e-15 738.343 -4.43582e-18
31070 15.535 -3.27516e-15 738.343 -4.43582e-18
31080 15.54 -3.27516e-15 738.343 -4.43582e-18
31090 15.545 -3.27516e-15 738.343 -4.43582e-18
31100 15.55 -3.27516e-15 738.343 -4.43582e-18
31110 15.555 -3.27516e-15 738.343 -4.43582e-18
31120 15.56 -3.27516e-15 738.343 -4.43582e-18
31130 15.565 -3.27516e-15 738.343 -4.43582e-18
31140 15.57 -3.27516e-15 738.343 -4.43582e-18
31150 15.575 -3.27516e-15 738.343 -4.43582e-18
31160 15.58 -3.27516e-15 738.343 -4.43582e-18
31170 15.585 -3.27516e-15 738.343 -4.43582e-18
31180 15.59 -3.27516e-15 738.343 -4.43582e-18
31190 15.595 -3.27516e-15 738.343 -4.43582e-18
31200 15.6 -3.27516e-15 738.343 -4.43582e-18
31210 15.605 -3.27516e-15 738.343 -4.43582e-18
31220 15.61 -3.27516e-15 738.343 -4.43582e-18
31230 15.615 -3.27516e-15 738.343 -4.43582e-18
31240 15.62 -3.27516e-15 738.343 -4.43582e-18
31250 15.625 -3.27516e-15 738.343 -4.43582e-18
31260 15.63 -3.27516e-15 738.343 -4.43582e-18
31270 15.635 -3.27516e-15 738.343 -4.43582e-18
31280 15.64 -3.27516e-15 738.343 -4.43582e-18
31290 15.645 -3.27516e-15 738.343 -4.43582e-18
31300 15.65 -3.27516e-15 738.343 -4.43582e-18
31310 15.655 -3.27516e-15 738.343 -4.43582e-18
31320 15.66 -3.27516e-15 738.343 -4.43582e-18
31330 15.665 -3.27516e-15 738.343 -4.43582e-18
31340 15.67 -3.27516e-15 738.343 -4.43582e-18
31350 15.675 -3.27516e-15 738.343 -4.43582e-18
31360 15.68 -3.27516e-15 738.343 -4.43582e-18
31370 15.685 -3.27516e-15 738.343 -4.43582e-18
31380 15.69 -3.27516e-15 738.343 -4.43582e-18
31390 15.695 -3.27516e-15 738.343 -4.43582e-18
31400 15.7 -3.27516e-15 738.343 -4.43582e-18
31410 15.705 -3.27516e-15 738.343 -4.43582e-18
31420 15.71 -3.27516e-15 738.343 -4.43582e-18
31430 15.715 -3.27516e-15 738.343 -4.43582e-18
31440 15.72 -3.27516e-15 738.343 -4.43582e-18
31450 15.725 -3.27516e-15 738.343 -4.43582e-18
31460 15.73 -3.27516e-15 738.343 -4.43582e-18
31470 15.735 -3.27516e-15 738.343 -4.43582e-18
31480 15.74 -3.27516e-15 738.343 -4.43582e-18
31490 15.745 -3.27516e-15 738.343 -4.43582e-18
31500 15.75 -3.27516e-15 738.343 -4.43582e-18
31510 15.755 -3.27516e-15 738.343 -4.43582e-18
31520 15.76 -3.27516e-15 738.343 -4.43582e-18
31530 15.765 -3.27516e-15 738.343 -4.43582e-18
31540 15.77 -3.27516e-15 738.343 -4.43582e-18
31550 15.775 -3.27516e-15 738.343 -4.43582e-18
31560 15.78 -3.27516e-15 738.343 -4.43582e-18
31570 15.785 -3.27516e-15 738.343 -4.43582e-18
31580 15.79 -3.27516e-15 738.343 -4.43582e-18
31590 15.795 -3.27516e-15 738.343 -4.43582e-18
31600 15.8 -3.27516e-15 738.343 -4.43582e-18
31610 15.805 -3.27516e-15 738.343 -4.43582e-18
31620 15.81 -3.27516e-15 738.343 -4.43582e-18
31630 15.815 -3.27516e-15 738.343 -4.43582e-18
31640 15.82 -3.27516e-15 738.343 -4.43582e-18
31650 15.825 -3.27516e-15 738.343 -4.43582e-18
31660 15.83 -3.27516e-15 738.343 -4.43582e-18
31670 15.835 -3.27516e-15 738.343 -4.43582e-18
31680 15.84 -3.27516e-15 738.343 -4.43582e-18
31690 15.845 -3.27516e-15 738.343 -4.43582e-18
31700 15.85 -3.27516e-15 738.343 -4.43582e-18
31710 15.855 -3.27516e-15 738.343 -4.43582e-18
31720 15.86 -3.27516e-15 738.343 -4.43582e-18
31730 15.865 -3.27516e-15 738.343 -4.43582e-18
31740 15.87 -3.27516e-15 738.343 -4.43582e-18
31750 15.875 -3.27516e-15 738.343 -4.43582e-18
31760 15.88 -3.27516e-15 738.343 -4.43582e-18
31770 15.885 -3.27516e-15 738.343 -4.43582e-18
31780 15.89 -3.27516e-15 738.343 -4.43582e-18
31790 15.895 -3.27516e-15 738.343 -4.43582e-18
31800 15.9 -3.27516e-15 738.343 -4.43582e-18
31810 15.905 -3.27516e-15 738.343 -4.43582e-18
31820 15.91 -3.27516e-15 738.343 -4.43582e-18
31830 15.915 -3.27516e-15 738.343 -4.43582e-18
31840 15.92 -3.27516e-15 738.343 -4.43582e-18
31850 15.925 -3.27516e-15 738.343 -4.43582e-18
31860 15.93 -3.27516e-15 738.343 -4.43582e-18
31870 15.935 -3.27516e-15 738.343 -4.43582e-18
31880 15.94 -3.27516e-15 738.343 -4.43582e-18
31890 15.945 -3.27516e-15 738.343 -4.43582e-18
31900 15.95 -3.27516e-15 738.343 -4.43582e-18
31910 15.955 -3.27516e-15 738.343 -4.43582e-18
31920 15.96 -3.27516e-15 738.343 -4.43582e-18
31930 15.965 -3.27516e-15 738.343 -4.43582e-18
31940 15.97 -3.27516e-15 738.343 -4.43582e-18
31950 15.975 -3.27516e-15 738.343 -4.43582e-18
31960 15.98 -3.27516e-15 738.343 -4.43582e-18
31970 15.985 -3.27516e-15 738.343 -4.43582e-18
31980 15.99 -3.27516e-15 738.343 -4.43582e-18
31990 15.995 -3.27516e-15 738.343 -4.43582e-18
32000 16 -3.27516e-15 738.343 -4.43582e-18
32010 16.005 -3.27516e-15 738.343 -4.43582e-18
32020 16.01 -3.27516e-15 738.343 -4.43582e-18
32030 16.015 -3.27516e-15 738.343 -4.43582e-18
32040 16.02 -3.27516e-15 738.343 -4.43582e-18
32050 16.025 -3.27516e-15 738.343 -4.43582e-18
32060 16.03 -3.27516e-15 738.343 -4.43582e-18
32070 16.035 -3.27516e-15 738.343 -4.43582e-18
32080 16.04 -3.27516e-15 738.343 -4.43582e-18
32090 16.045 -3.27516e-15 738.343 -4.43582e-18
32100 16.05 -3.27516e-15 738.343 -4.43582e-18
32110 16.055 -3.27516e-15 738.343 -4.43582e-18
32120 16.06 -3.27516e-15 738.343 -4.43582e-18
32130 16.065 -3.27516e-15 738.343 -4.43582e-18
32140 16.07 -3.27516e-15 738.343 -4.43582e-18
32150 16.075 -3.27516e-15 738.343 -4.43582e-18
32160 16.08 -3.27516e-15 738.343 -4.43582e-18
32170 16.085 -3.27516e-15 738.343 -4.43582e-18
32180 16.09 -3.27516e-15 738.343 -4.43582e-18
32190 16.095 -3.27516e-15 738.343 -4.43582e-18
32200 16.1 -3.27516e-15 738.343 -4.43582e-18
32210 16.105 -3.27516e-15 738.343 -4.43582e-18
32220 16.11 -3.27516e-15 738.343 -4.43582e-18
32230 16.115 -3.27516e-15 738.343 -4.43582e-18
32240 16.12 -3.27516e-15 738.343 -4.43582e-18
32250 16.125 -3.27516e-15 738.343 -4.43582e-18
32260 16.13 -3.27516e-15 738.343 -4.43582e-18
32270 16.135 -3.27516e-15 738.343 -4.43582e-18
32280 16.14 -3.27516e-15 738.343 -4.43582e-18
32290 16.145 -3.27516e-15 738.343 -4.43582e-18
32300 16.15 -3.27516e-15 738.343 -4.43582e-18
32310 16.155 -3.27516e-15 738.343 -4.43582e-18
32320 16.16 -3.27516e-15 738.343 -4.43582e-18
32330 16.165 -3.27516e-15 738.343 -4.43582e-18
32340 16.17 -3.27516e-15 738.343 -4.43582e-18
32350 16.175 -3.27516e-15 738.343 -4.43582e-18
32360 16.18 -3.27516e-15 738.343 -4.43582e-18
32370 16.185 -3.27516e-15 738.343 -4.43582e-18
32380 16.19 -3.27516e-15 738.343 -4.43582e-18
32390 16.195 -3.27516e-15 738.343 -4.43582e-18
32400 16.2 -3.27516e-15 738.343 -4.43582e-18
32410 16.205 -3.27516e-15 738.343 -4.43582e-18
32420 16.21 -3.27516e-15 738.343 -4.43582e-18
32430 16.215 -3.27516e-15 738.343 -4.43582e-18
32440 16.22 -3.27516e-15 738.343 -4.43582e-18
32450 16.225 -3.27516e-15 738.343 -4.43582e-18
32460 16.23 -3.27516e-15 738.343 -4.43582e-18
32470 16.235 -3.27516e-15 738.343 -4.43582e-18
32480 16.24 -3.27516e-15 738.343 -4.43582e-18
32490 16.245 -3.27516e-15 738.343 -4.43582e-18
32500 16.25 -3.27516e-15 738.343 -4.43582e-18
32510 16.255 -3.27516e-15 738.343 -4.43582e-18
32520 16.26 -3.27516e-15 738.343 -4.43582e-18
32530 16.265 -3.27516e-15 738.343 -4.43582e-18
32540 16.27 -3.27516e-15 738.343 -4.43582e-18
32550 16.275 -3.27516e-15 738.343 -4.43582e-18
32560 16.28 -3.27516e-15 738.343 -4.43582e-18
32570 16.285 -3.27516e-15 738.343 -4.43582e-18
32580 16.29 -3.27516e-15 738.343 -4.43582e-18
32590 16.295 -3.27516e-15 738.343 -4.43582e-18
32600 16.3 -3.27516e-15 738.343 -4.43582e-18
32610 16.305 -3.27516e-15 738.343 -4.43582e-18
32620 16.31 -3.27516e-15 738.343 -4.43582e-18
32630 16.315 -3.27516e-15 738.343 -4.43582e-18
32640 16.32 -3.27516e-15 738.343 -4.43582e-18
32650 16.325 -3.27516e-15 738.343 -4.43582e-18
32660 16.33 -3.27516e-15 738.343 -4.43582e-18
32670 16.335 -3.27516e-15 738.343 -4.43582e-18
32680 16.34 -3.27516e-15 738.343 -4.43582e-18
32690 16.345 -3.27516e-15 738.343 -4.43582e-18
32700 16.35 -3.27516e-15 738.343 -4.43582e-18
32710 16.355 -3.27516e-15 738.343 -4.43582e-18
32720 16.36 -3.27516e-15 738.343 -4.43582e-18
32730 16.365 -3.27516e-15 738.343 -4.43582e-18
32740 16.37 -3.27516e-15 738.343 -4.43582e-18
32750 16.375 -3.27516e-15 738.343 -4.43582e-18
32760 16.38 -3.27516e-15 738.343 -4.43582e-18
32770 16.385 -3.27516e-15 738.343 -4.43582e-18
32780 16.39 -3.27516e-15 738.343 -4.43582e-18
32790 16.395 -3.27516e-15 738.343 -4.43582e-18
32800 16.4 -3.27516e-15 738.343 -4.43582e-18
32810 16.405 -3.27516e-15 738.343 -4.43582e-18
32820 16.41 -3.27516e-15 738.343 -4.43582e-18
32830 16.415 -3.27516e-15 738.343 -4.43582e-18
32840 16.42 -3.27516e-15 738.343 -4.43582e-18
32850 16.425 -3.27516e-15 738.343 -4.43582e-18
32860 16.43 -3.27516e-15 738.343 -4.43582e-18
32870 16.435 -3.27516e-15 738.343 -4.43582e-18
32880 16.44 -3.27516e-15 738.343 -4.43582e-18
32890 16.445 -3.27516e-15 738.343 -4.43582e-18
32900 16.45 -3.27516e-15 738.343 -4.43582e-18
32910 16.455 -3.27516e-15 738.343 -4.43582e-18
32920 16.46 -3.27516e-15 738.343 -4.43582e-18
32930 16.465 -3.27516e-15 738.343 -4.43582e-18
32940 16.47 -3.27516e-15 738.343 -4.43582e-18
32950 16.475 -3.27516e-15 738.343 -4.43582e-18
32960 16.48 -3.27516e-15 738.343 -4.43582e-18
32970 16.485 -3.27516e-15 738.343 -4.43582e-18
32980 16.49 -3.27516e-15 738.343 -4.43582e-18
32990 16.495 -3.27516e-15 738.343 -4.43582e-18
33000 16.5 -3.27516e-15 738.343 -4.43582e-18
33010 16.505 -3.27516e-15 738.343 -4.43582e-18
33020 16.51 -3.27516e-15 738.343 -4.43582e-18
33030 16.515 -3.27516e-15 738.343 -4.43582e-18
33040 16.52 -3.27516e-15 738.343 -4.43582e-18
33050 16.525 -3.27516e-15 738.343 -4.43582e-18
33060 16.53 -3.27516e-15 738.343 -4.43582e-18
33070 16.535 -3.27516e-15 738.343 -4.43582e-18
33080 16.54 -3.27516e-15 738.343 -4.43582e-18
33090 16.545 -3.27516e-15 738.343 -4.43582e-18
33100 16.55 -3.27516e-15 738.343 -4.43582e-18
33110 16.555 -3.27516e-15 738.343 -4.43582e-18
33120 16.56 -3.27516e-15 738.343 -4.43582e-18
33130 16.565 -3.27516e-15 738.343 -4.43582e-18
33140 16.57 -3.27516e-15 738.343 -4.43582e-18
33150 16.575 -3.27516e-15 738.343 -4.43582e-18
33160 16.58 -3.27516e-15 738.343 -4.43582e-18
33170 16.585 -3.27516e-15 738.343 -4.43582e-18
33180 16.59 -3.27516e-15 738.343 -4.43582e-18
33190 16.595 -3.27516e-15 738.343 -4.43582e-18
33200 16.6 -3.27516e-15 738.343 -4.43582e-18
33210 16.605 -3.27516e-15 738.343 -4.43582e-18
33220 16.61 -3.27516e-15 738.343 -4.43582e-18
33230 16.615 -3.27516e-15 738.343 -4.43582e-18
33240 16.62 -3.27516e-15 738.343 -4.43582e-18
33250 16.625 -3.27516e-15 738.343 -4.43582e-18
33260 16.63 -3.27516e-15 738.343 -4.43582e-18
33270 16.635 -3.27516e-15 738.343 -4.43582e-18
33280 16.64 -3.27516e-15 738.343 -4.43582e-18
33290 16.645 -3.27516e-15 738.343 -4.43582e-18
33300 16.65 -3.27516e-15 738.343 -4.43582e-18
33310 16.655 -3.27516e-15 738.343 -4.43582e-18
33320 16.66 -3.27516e-15 738.343 -4.43582e-18
33330 16.665 -3.27516e-15 738.343 -4.43582e-18
33340 16.67 -3.27516e-15 738.343 -4.43582e-18
33350 16.675 -3.27516e-15 738.343 -4.43582e-18
33360 16.68 -3.27516e-15 738.343 -4.43582e-18
33370 16.685 -3.27516e-15 738.343 -4.43582e-18
