# Time-averaged data for fix log
# TimeStep v_time v_gamma v_Fobs c_Fsum v_E
193490 386.98 0.0903646 -0.00183263 114724 -1.59742e-08
193500 387 0.092005 -0.00190804 114726 -1.66314e-08
193510 387.02 0.0934982 -0.00197686 114726 -1.72311e-08
193520 387.04 0.0948418 -0.00203835 114727 -1.77669e-08
193530 387.06 0.0960337 -0.00209285 114728 -1.82418e-08
193540 387.08 0.0970719 -0.00214117 114729 -1.86629e-08
193550 387.1 0.0979549 -0.0021816 114729 -1.90152e-08
193560 387.12 0.0986811 -0.00221607 114730 -1.93156e-08
193570 387.14 0.0992495 -0.00224224 114730 -1.95436e-08
193580 387.16 0.0996591 -0.00226201 114730 -1.97159e-08
193590 387.18 0.0999093 -0.0022739 114730 -1.98195e-08
193600 387.2 0.0999997 -0.00227884 114730 -1.98625e-08
193610 387.22 0.09993 -0.00227635 114730 -1.98408e-08
193620 387.24 0.0997005 -0.00226664 114730 -1.97563e-08
193630 387.26 0.0993115 -0.00224957 114730 -1.96075e-08
193640 387.28 0.0987636 -0.00222575 114730 -1.93999e-08
193650 387.3 0.0980578 -0.00219376 114729 -1.91212e-08
193660 387.32 0.097195 -0.00215496 114729 -1.87831e-08
193670 387.34 0.0961768 -0.00210953 114728 -1.83872e-08
193680 387.36 0.0950047 -0.002057 114728 -1.79294e-08
193690 387.38 0.0936806 -0.00199782 114727 -1.74137e-08
193700 387.4 0.0922066 -0.00193151 114726 -1.68359e-08
193710 387.42 0.0905851 -0.0018582 114725 -1.6197e-08
193720 387.44 0.0888188 -0.00177732 114724 -1.54921e-08
193730 387.46 0.0869103 -0.00169101 114723 -1.47399e-08
193740 387.48 0.0848628 -0.00159874 114722 -1.39358e-08
193750 387.5 0.0826795 -0.00149976 114721 -1.30732e-08
193760 387.52 0.0803639 -0.00139461 114720 -1.21567e-08
193770 387.54 0.0779198 -0.00128396 114719 -1.11923e-08
193780 387.56 0.075351 -0.00116796 114717 -1.01812e-08
193790 387.58 0.0726617 -0.00104577 114716 -9.11611e-09
193800 387.6 0.0698562 -0.00091953 114715 -8.01576e-09
193810 387.62 0.0669389 -0.000787425 114714 -6.86424e-09
193820 387.64 0.0639145 -0.000651954 114713 -5.68335e-09
193830 387.66 0.0607878 -0.000510378 114712 -4.44921e-09
193840 387.68 0.0575639 -0.000363151 114711 -3.16579e-09
193850 387.7 0.0542479 -0.000214063 114710 -1.86612e-09
193860 387.72 0.0508451 -5.80852e-05 114709 -5.06368e-10
193870 387.74 0.047361 0.000100679 114709 8.7769e-10
193880 387.76 0.0438011 0.0002631 114708 2.29365e-09
193890 387.78 0.0401712 0.000426635 114707 3.71933e-09
193900 387.8 0.036477 0.000595628 114707 5.19261e-09
193910 387.82 0.0327244 0.0007651 114707 6.67006e-09
193920 387.84 0.0289195 0.000938992 114706 8.18605e-09
193930 387.86 0.0250683 0.00111471 114706 9.71795e-09
193940 387.88 0.021177 0.00129189 114706 1.12626e-08
193950 387.9 0.0172518 0.00147178 114706 1.28308e-08
193960 387.92 0.013299 0.00165222 114706 1.44039e-08
193970 387.94 0.00932498 0.00183251 114707 1.59756e-08
193980 387.96 0.00533601 0.00201425 114707 1.75599e-08
193990 387.98 0.0013385 0.00219669 114708 1.91502e-08
194000 388 -0.00266114 0.00237859 114709 2.07359e-08
194010 388.02 -0.00665653 0.00255953 114710 2.23131e-08
194020 388.04 -0.0106413 0.00274064 114711 2.38918e-08
194030 388.06 -0.014609 0.00292263 114712 2.5478e-08
194040 388.08 -0.0185533 0.00310197 114713 2.70411e-08
194050 388.1 -0.022468 0.00328013 114714 2.85939e-08
194060 388.12 -0.0263467 0.00345795 114716 3.01436e-08
194070 388.14 -0.0301833 0.00363426 114717 3.16802e-08
194080 388.16 -0.0339716 0.00380711 114719 3.31864e-08
194090 388.18 -0.0377055 0.00397828 114721 3.4678e-08
194100 388.2 -0.0413791 0.0041457 114722 3.61368e-08
194110 388.22 -0.0449865 0.00431017 114724 3.75699e-08
194120 388.24 -0.048522 0.00447232 114726 3.89826e-08
194130 388.26 -0.0519798 0.00463075 114728 4.03628e-08
194140 388.28 -0.0553545 0.00478548 114730 4.17108e-08
194150 388.3 -0.0586406 0.00493448 114732 4.30088e-08
194160 388.32 -0.0618329 0.00507984 114734 4.4275e-08
194170 388.34 -0.0649263 0.00522051 114736 4.55003e-08
194180 388.36 -0.0679158 0.00535528 114738 4.66742e-08
194190 388.38 -0.0707966 0.00548594 114739 4.78122e-08
194200 388.4 -0.0735642 0.00561271 114741 4.89162e-08
194210 388.42 -0.0762142 0.00573369 114743 4.99697e-08
194220 388.44 -0.0787421 0.00584995 114745 5.09819e-08
194230 388.46 -0.0811442 0.00596013 114747 5.19414e-08
194240 388.48 -0.0834164 0.00606428 114749 5.28481e-08
194250 388.5 -0.0855551 0.00616108 114751 5.3691e-08
194260 388.52 -0.087557 0.00625295 114752 5.44908e-08
194270 388.54 -0.0894188 0.00633752 114754 5.5227e-08
194280 388.56 -0.0911376 0.00641627 114755 5.59126e-08
194290 388.58 -0.0927105 0.0064885 114757 5.65413e-08
194300 388.6 -0.0941352 0.0065531 114758 5.71037e-08
194310 388.62 -0.0954092 0.00661208 114759 5.76171e-08
194320 388.64 -0.0965306 0.00666463 114760 5.80745e-08
194330 388.66 -0.0974976 0.00670965 114761 5.84663e-08
194340 388.68 -0.0983086 0.0067468 114762 5.87896e-08
194350 388.7 -0.0989624 0.0067776 114762 5.90577e-08
194360 388.72 -0.0994578 0.00680116 114763 5.92627e-08
194370 388.74 -0.0997941 0.00681699 114763 5.94005e-08
194380 388.76 -0.0999708 0.00682595 114763 5.94785e-08
194390 388.78 -0.0999875 0.00682747 114763 5.94917e-08
194400 388.8 -0.0998443 0.00682155 114763 5.94402e-08
194410 388.82 -0.0995413 0.00680821 114763 5.9324e-08
194420 388.84 -0.0990791 0.00678822 114763 5.91501e-08
194430 388.86 -0.0984584 0.00676009 114762 5.89053e-08
194440 388.88 -0.0976801 0.00672575 114761 5.86064e-08
194450 388.9 -0.0967457 0.00668366 114760 5.82401e-08
194460 388.92 -0.0956564 0.00663457 114759 5.78128e-08
194470 388.94 -0.0944141 0.00657796 114758 5.732e-08
194480 388.96 -0.0930208 0.00651551 114757 5.67765e-08
194490 388.98 -0.0914786 0.006446 114756 5.61714e-08
194500 389 -0.0897901 0.00637026 114754 5.5512e-08
194510 389.02 -0.087958 0.00628896 114753 5.48043e-08
194520 389.04 -0.0859851 0.00619899 114751 5.40211e-08
194530 389.06 -0.0838747 0.00610455 114750 5.31988e-08
194540 389.08 -0.0816301 0.00600362 114748 5.23201e-08
194550 389.1 -0.0792549 0.00589614 114746 5.13842e-08
194560 389.12 -0.0767529 0.00578202 114744 5.03905e-08
194570 389.14 -0.0741282 0.00566306 114742 4.93546e-08
194580 389.16 -0.0713848 0.00553864 114740 4.82711e-08
194590 389.18 -0.0685273 0.00540993 114738 4.71502e-08
194600 389.2 -0.0655601 0.00527665 114737 4.59893e-08
194610 389.22 -0.062488 0.00513762 114734 4.47783e-08
194620 389.24 -0.059316 0.0049941 114733 4.35281e-08
194630 389.26 -0.0560491 0.00484788 114731 4.22543e-08
194640 389.28 -0.0526925 0.00469459 114729 4.0919e-08
194650 389.3 -0.0492516 0.00453807 114727 3.95554e-08
194660 389.32 -0.0457319 0.0043771 114725 3.81529e-08
194670 389.34 -0.0421391 0.00421312 114723 3.67242e-08
194680 389.36 -0.0384788 0.00404799 114721 3.52854e-08
194690 389.38 -0.034757 0.00387747 114720 3.37995e-08
194700 389.4 -0.0309796 0.00370483 114718 3.22951e-08
194710 389.42 -0.0271526 0.00353045 114716 3.07755e-08
194720 389.44 -0.0232822 0.0033533 114715 2.92316e-08
194730 389.46 -0.0193745 0.00317459 114713 2.76741e-08
194740 389.48 -0.0154358 0.00299634 114712 2.61205e-08
194750 389.5 -0.0114725 0.00281531 114711 2.45427e-08
194760 389.52 -0.00749079 0.00263378 114710 2.29603e-08
194770 389.54 -0.0034971 0.00245293 114709 2.1384e-08
194780 389.56 0.000502189 0.00227081 114708 1.97964e-08
194790 389.58 0.00450067 0.00208949 114708 1.82158e-08
194800 389.6 0.00849195 0.0019066 114707 1.66215e-08
194810 389.62 0.0124696 0.00172652 114707 1.50516e-08
194820 389.64 0.0164274 0.00154533 114706 1.3472e-08
194830 389.66 0.0203589 0.00136534 114706 1.19029e-08
194840 389.68 0.0242578 0.00118639 114706 1.03428e-08
194850 389.7 0.0281178 0.00101057 114706 8.81004e-09
194860 389.72 0.031933 0.000836338 114706 7.29112e-09
194870 389.74 0.035697 0.000663807 114707 5.78699e-09
194880 389.76 0.0394039 0.00049556 114707 4.32022e-09
194890 389.78 0.0430478 0.000329881 114708 2.87584e-09
194900 389.8 0.0466228 0.000166712 114708 1.45336e-09
194910 389.82 0.0501232 6.1885e-06 114709 5.39495e-11
194920 389.84 0.0535434 -0.000150638 114710 -1.31321e-09
194930 389.86 0.056878 -0.000302147 114711 -2.63399e-09
194940 389.88 0.0601216 -0.000450723 114712 -3.92918e-09
194950 389.9 0.063269 -0.000594636 114713 -5.1837e-09
194960 389.92 0.0663152 -0.000732211 114714 -6.38295e-09
194970 389.94 0.0692553 -0.000866696 114715 -7.55523e-09
194980 389.96 0.0720846 -0.000995044 114716 -8.67398e-09
194990 389.98 0.0747986 -0.00111887 114717 -9.75334e-09
195000 390 0.0773929 -0.00123784 114718 -1.07903e-08
195010 390.02 0.0798634 -0.00134996 114719 -1.17675e-08
195020 390.04 0.0822061 -0.00145773 114720 -1.27068e-08
195030 390.06 0.0844174 -0.00155844 114721 -1.35846e-08
195040 390.08 0.0864936 -0.00165414 114722 -1.44186e-08
195050 390.1 0.0884314 -0.00174256 114723 -1.51892e-08
195060 390.12 0.0902277 -0.00182622 114724 -1.59183e-08
195070 390.14 0.0918797 -0.00190261 114725 -1.6584e-08
195080 390.16 0.0933847 -0.00197153 114726 -1.71846e-08
195090 390.18 0.0947403 -0.00203358 114727 -1.77254e-08
195100 390.2 0.0959444 -0.00208864 114728 -1.82052e-08
195110 390.22 0.0969949 -0.00213754 114729 -1.86313e-08
195120 390.24 0.0978903 -0.00217854 114729 -1.89886e-08
195130 390.26 0.0986291 -0.00221359 114730 -1.9294e-08
195140 390.28 0.0992101 -0.00224035 114730 -1.95271e-08
195150 390.3 0.0996324 -0.0022607 114730 -1.97045e-08
195160 390.32 0.0998953 -0.00227319 114730 -1.98133e-08
195170 390.34 0.0999983 -0.00227872 114730 -1.98615e-08
195180 390.36 0.0999414 -0.00227682 114730 -1.98449e-08
195190 390.38 0.0997247 -0.00226771 114730 -1.97655e-08
195200 390.4 0.0993483 -0.00225122 114730 -1.96219e-08
195210 390.42 0.0988131 -0.00222754 114730 -1.94155e-08
195220 390.44 0.0981197 -0.00219658 114729 -1.91458e-08
195230 390.46 0.0972694 -0.00215836 114729 -1.88127e-08
195240 390.48 0.0962635 -0.0021135 114728 -1.84218e-08
195250 390.5 0.0951036 -0.00206133 114728 -1.79671e-08
195260 390.52 0.0937915 -0.00200292 114727 -1.74581e-08
195270 390.54 0.0923294 -0.00193716 114726 -1.68852e-08
195280 390.56 0.0907196 -0.0018644 114725 -1.6251e-08
195290 390.58 0.0889647 -0.00178404 114724 -1.55507e-08
195300 390.6 0.0870674 -0.00169826 114723 -1.48031e-08
195310 390.62 0.0850308 -0.00160618 114722 -1.40007e-08
195320 390.64 0.0828582 -0.00150776 114721 -1.31429e-08
195330 390.66 0.0805531 -0.00140335 114720 -1.22328e-08
195340 390.68 0.0781191 -0.00129317 114719 -1.12726e-08
195350 390.7 0.0755601 -0.00117747 114717 -1.02641e-08
195360 390.72 0.0728802 -0.00105587 114716 -9.2042e-09
195370 390.74 0.0700837 -0.000930061 114715 -8.10756e-09
195380 390.76 0.0671752 -0.000798189 114714 -6.95807e-09
195390 390.78 0.0641591 -0.000662145 114713 -5.77219e-09
195400 390.8 0.0610404 -0.000522078 114712 -4.5512e-09
195410 390.82 0.0578241 -0.000375077 114711 -3.26975e-09
195420 390.84 0.0545152 -0.000225481 114710 -1.96565e-09
195430 390.86 0.0511192 -7.06832e-05 114710 -6.16193e-10
195440 390.88 0.0476413 8.78147e-05 114709 7.65545e-10
195450 390.9 0.0440873 0.000250622 114708 2.18487e-09
195460 390.92 0.0404627 0.000413318 114707 3.60324e-09
195470 390.94 0.0367734 0.000582419 114707 5.07746e-09
195480 390.96 0.0330252 0.000751818 114707 6.55427e-09
195490 390.98 0.0292242 0.000925348 114706 8.0671e-09
195500 391 0.0253765 0.00110075 114706 9.59621e-09
195510 391.02 0.0214882 0.00127776 114707 1.11393e-08
195520 391.04 0.0175655 0.00145771 114706 1.27082e-08
195530 391.06 0.0136147 0.00163766 114706 1.4277e-08
195540 391.08 0.00964207 0.00181832 114707 1.58519e-08
195550 391.1 0.00565406 0.00199958 114707 1.7432e-08
195560 391.12 0.001657 0.00218227 114708 1.90246e-08
195570 391.14 -0.00234271 0.00236379 114709 2.06069e-08
195580 391.16 -0.00633867 0.00254592 114709 2.21945e-08
195590 391.18 -0.0103245 0.00272635 114711 2.37672e-08
195600 391.2 -0.0142938 0.00290843 114712 2.53543e-08
195610 391.22 -0.0182402 0.00308773 114713 2.69171e-08
195620 391.24 -0.0221575 0.00326591 114714 2.847e-08
195630 391.26 -0.0260393 0.00344389 114716 3.00211e-08
195640 391.28 -0.0298795 0.00362045 114717 3.15598e-08
195650 391.3 -0.0336718 0.00379338 114719 3.30668e-08
195660 391.32 -0.0374103 0.00396454 114721 3.45582e-08
195670 391.34 -0.0410889 0.00413271 114722 3.60235e-08
195680 391.36 -0.0447018 0.00429691 114724 3.74543e-08
195690 391.38 -0.0482432 0.00445961 114726 3.88718e-08
195700 391.4 -0.0517074 0.00461895 114728 4.02601e-08
195710 391.42 -0.0550889 0.0047731 114730 4.16029e-08
195720 391.44 -0.0583823 0.00492244 114732 4.29038e-08
195730 391.46 -0.0615822 0.00506833 114734 4.41747e-08
195740 391.48 -0.0646837 0.0052095 114736 4.54044e-08
195750 391.5 -0.0676816 0.0053447 114737 4.6582e-08
195760 391.52 -0.0705713 0.00547651 114739 4.773e-08
195770 391.54 -0.0733481 0.00560284 114741 4.88302e-08
195780 391.56 -0.0760075 0.00572416 114743 4.98867e-08
195790 391.58 -0.0785454 0.00584122 114745 5.0906e-08
195800 391.6 -0.0809576 0.00595176 114747 5.18685e-08
195810 391.62 -0.0832403 0.00605671 114749 5.27822e-08
195820 391.64 -0.0853898 0.00615334 114751 5.36236e-08
195830 391.66 -0.0874027 0.00624603 114752 5.44306e-08
195840 391.68 -0.0892758 0.00633113 114754 5.51714e-08
195850 391.7 -0.091006 0.00641042 114755 5.58617e-08
195860 391.72 -0.0925907 0.006483 114757 5.64934e-08
195870 391.74 -0.0940272 0.00654803 114758 5.70595e-08
195880 391.76 -0.0953133 0.00660771 114759 5.7579e-08
195890 391.78 -0.096447 0.00666068 114760 5.80401e-08
195900 391.8 -0.0974263 0.00670627 114761 5.8437e-08
195910 391.82 -0.0982498 0.00674433 114762 5.87682e-08
195920 391.84 -0.0989161 0.00677539 114762 5.90385e-08
195930 391.86 -0.0994242 0.00679976 114763 5.92505e-08
195940 391.88 -0.0997732 0.00681596 114763 5.93915e-08
195950 391.9 -0.0999626 0.00682551 114763 5.94746e-08
195960 391.92 -0.099992 0.00682762 114763 5.9493e-08
195970 391.94 -0.0998615 0.0068223 114763 5.94467e-08
195980 391.96 -0.0995713 0.00680954 114763 5.93357e-08
195990 391.98 -0.0991217 0.00679015 114763 5.91669e-08
196000 392 -0.0985136 0.0067626 114762 5.89271e-08
196010 392.02 -0.0977479 0.00672884 114761 5.86333e-08
196020 392.04 -0.0968258 0.00668732 114760 5.8272e-08
196030 392.06 -0.0957488 0.00663881 114760 5.78497e-08
196040 392.08 -0.0945186 0.00658245 114758 5.73592e-08
196050 392.1 -0.0931372 0.00652087 114757 5.68231e-08
196060 392.12 -0.0916068 0.00645191 114756 5.62229e-08
196070 392.14 -0.0899299 0.0063767 114755 5.55682e-08
196080 392.16 -0.0881091 0.00629566 114753 5.48626e-08
196090 392.18 -0.0861473 0.00620614 114751 5.40833e-08
196100 392.2 -0.0840477 0.00611173 114750 5.32612e-08
196110 392.22 -0.0818137 0.00601182 114748 5.23915e-08
196120 392.24 -0.0794488 0.00590511 114746 5.14623e-08
196130 392.26 -0.0769567 0.00579145 114744 5.04726e-08
196140 392.28 -0.0743416 0.00567294 114742 4.94406e-08
196150 392.3 -0.0716075 0.00554871 114740 4.83588e-08
196160 392.32 -0.0687589 0.00542046 114739 4.72418e-08
196170 392.34 -0.0658003 0.0052875 114737 4.60838e-08
196180 392.36 -0.0627364 0.00514879 114735 4.48757e-08
196190 392.38 -0.0595721 0.00500597 114733 4.36315e-08
196200 392.4 -0.0563126 0.00485913 114731 4.23524e-08
196210 392.42 -0.0529629 0.00470684 114729 4.10257e-08
196220 392.44 -0.0495285 0.00455091 114727 3.96673e-08
196230 392.46 -0.0460149 0.00438975 114725 3.82632e-08
196240 392.48 -0.0424277 0.00422626 114723 3.68387e-08
196250 392.5 -0.0387726 0.00406106 114722 3.53993e-08
196260 392.52 -0.0350555 0.00389074 114720 3.39152e-08
196270 392.54 -0.0312823 0.00371858 114718 3.2415e-08
196280 392.56 -0.027459 0.0035444 114716 3.0897e-08
196290 392.58 -0.0235918 0.00336768 114715 2.93569e-08
196300 392.6 -0.0196869 0.0031891 114714 2.78005e-08
196310 392.62 -0.0157505 0.00301074 114712 2.6246e-08
196320 392.64 -0.0117889 0.00283001 114711 2.46707e-08
196330 392.66 -0.00780838 0.00264815 114710 2.30856e-08
196340 392.68 -0.00381541 0.00246763 114709 2.15121e-08
196350 392.7 0.00018366 0.00228528 114708 1.99225e-08
196360 392.72 0.00418244 0.00210428 114708 1.83447e-08
196370 392.74 0.00817453 0.00192109 114707 1.67478e-08
196380 392.76 0.0121535 0.0017411 114707 1.51788e-08
196390 392.78 0.0161131 0.00155994 114706 1.35994e-08
196400 392.8 0.0200469 0.00137985 114706 1.20294e-08
196410 392.82 0.0239486 0.00120077 114706 1.04682e-08
196420 392.84 0.027812 0.00102459 114706 8.93227e-09
196430 392.86 0.0316309 0.00085039 114706 7.41362e-09
196440 392.88 0.0353993 0.000677661 114707 5.90777e-09
196450 392.9 0.0391109 0.000509195 114707 4.43909e-09
196460 392.92 0.04276 0.000342984 114708 2.99008e-09
196470 392.94 0.0463407 0.000179549 114708 1.56527e-09
196480 392.96 0.0498473 1.866e-05 114709 1.62672e-10
196490 392.98 0.0532741 -0.000138271 114710 -1.20539e-09
196500 393 0.0566157 -0.000290092 114711 -2.5289e-09
196510 393.02 0.0598668 -0.000438964 114712 -3.82668e-09
196520 393.04 0.063022 -0.000583236 114713 -5.08433e-09
196530 393.06 0.0660764 -0.000721258 114714 -6.28747e-09
196540 393.08 0.0690252 -0.000855964 114715 -7.46168e-09
196550 393.1 0.0718634 -0.000985076 114716 -8.5871e-09
196560 393.12 0.0745868 -0.00110899 114717 -9.66719e-09
196570 393.14 0.0771908 -0.00122871 114718 -1.07107e-08
196580 393.16 0.0796713 -0.00134099 114719 -1.16893e-08
196590 393.18 0.0820244 -0.00144943 114720 -1.26344e-08
196600 393.2 0.0842462 -0.00155044 114721 -1.35148e-08
196610 393.22 0.0863332 -0.00164664 114722 -1.43533e-08
196620 393.24 0.0882822 -0.00173574 114723 -1.51298e-08
196630 393.26 0.0900899 -0.00181976 114724 -1.58621e-08
196640 393.28 0.0917535 -0.00189669 114725 -1.65324e-08
196650 393.3 0.0932703 -0.00196616 114726 -1.71378e-08
196660 393.32 0.0946379 -0.00202897 114727 -1.76852e-08
196670 393.34 0.0958541 -0.00208439 114728 -1.81681e-08
196680 393.36 0.0969169 -0.00213386 114729 -1.85992e-08
196690 393.38 0.0978247 -0.00217565 114729 -1.89633e-08
196700 393.4 0.098576 -0.00221107 114730 -1.9272e-08
196710 393.42 0.0991696 -0.00223841 114730 -1.95102e-08
196720 393.44 0.0996046 -0.00225935 114730 -1.96927e-08
196730 393.46 0.0998802 -0.00227243 114730 -1.98067e-08
196740 393.48 0.099996 -0.00227855 114730 -1.986e-08
196750 393.5 0.0999518 -0.00227724 114730 -1.98486e-08
196760 393.52 0.0997478 -0.00226872 114730 -1.97744e-08
196770 393.54 0.0993841 -0.00225282 114730 -1.96358e-08
196780 393.56 0.0988615 -0.00222944 114730 -1.94321e-08
196790 393.58 0.0981807 -0.00219936 114729 -1.917e-08
196800 393.6 0.0973429 -0.00216171 114729 -1.88419e-08
196810 393.62 0.0963493 -0.00211743 114728 -1.8456e-08
196820 393.64 0.0952016 -0.00206549 114728 -1.80035e-08
196830 393.66 0.0939015 -0.00200772 114727 -1.75e-08
196840 393.68 0.0924513 -0.00194267 114726 -1.69331e-08
196850 393.7 0.0908532 -0.00187036 114725 -1.6303e-08
196860 393.72 0.0891097 -0.00179072 114724 -1.5609e-08
196870 393.74 0.0872236 -0.00170522 114723 -1.48638e-08
196880 393.76 0.085198 -0.0016139 114722 -1.40679e-08
196890 393.78 0.0830361 -0.00151598 114721 -1.32145e-08
196900 393.8 0.0807414 -0.00141205 114720 -1.23087e-08
196910 393.82 0.0783175 -0.00130181 114719 -1.13479e-08
196920 393.84 0.0757683 -0.00118672 114718 -1.03447e-08
196930 393.86 0.0730979 -0.0010656 114716 -9.28897e-09
196940 393.88 0.0703106 -0.00094024 114715 -8.19629e-09
196950 393.9 0.0674108 -0.00080887 114714 -7.05117e-09
196960 393.92 0.0644031 -0.000672892 114713 -5.86587e-09
196970 393.94 0.0612924 -0.000533749 114712 -4.65294e-09
196980 393.96 0.0580837 -0.000386562 114711 -3.36987e-09
196990 393.98 0.054782 -0.00023762 114710 -2.07148e-09
197000 394 0.0513927 -8.314e-05 114710 -7.24787e-10
197010 394.02 0.0479211 7.54046e-05 114709 6.57356e-10
197020 394.04 0.044373 0.000237375 114708 2.06939e-09
197030 394.06 0.0407538 0.000400371 114707 3.49037e-09
197040 394.08 0.0370694 0.00056901 114707 4.96055e-09
197050 394.1 0.0333257 0.000738085 114707 6.43455e-09
197060 394.12 0.0295287 0.00091168 114706 7.94794e-09
197070 394.14 0.0256845 0.00108677 114706 9.4744e-09
197080 394.16 0.0217992 0.00126359 114706 1.10158e-08
197090 394.18 0.017879 0.00144316 114706 1.25813e-08
197100 394.2 0.0139302 0.00162301 114706 1.41493e-08
197110 394.22 0.00995907 0.00180359 114707 1.57235e-08
197120 394.24 0.00597205 0.00198544 114707 1.73087e-08
197130 394.26 0.00197548 0.00216833 114708 1.8903e-08
197140 394.28 -0.00202426 0.00234916 114709 2.04794e-08
197150 394.3 -0.00602075 0.00253114 114709 2.20657e-08
197160 394.32 -0.0100076 0.00271238 114710 2.36454e-08
197170 394.34 -0.0139785 0.00289401 114712 2.52286e-08
197180 394.36 -0.017927 0.00307331 114713 2.67913e-08
197190 394.38 -0.0218468 0.00325146 114714 2.83441e-08
197200 394.4 -0.0257316 0.00342991 114715 2.98993e-08
197210 394.42 -0.0295753 0.0036066 114717 3.14391e-08
197220 394.44 -0.0333717 0.00377954 114718 3.29462e-08
197230 394.46 -0.0371147 0.00395078 114720 3.44383e-08
197240 394.48 -0.0407983 0.00411983 114722 3.59114e-08
197250 394.5 -0.0444167 0.00428401 114724 3.73419e-08
197260 394.52 -0.047964 0.0044466 114726 3.87585e-08
197270 394.54 -0.0514345 0.00460624 114728 4.01493e-08
197280 394.56 -0.0548228 0.00476129 114730 4.15e-08
197290 394.58 -0.0581234 0.00491179 114732 4.28111e-08
197300 394.6 -0.061331 0.00505718 114733 4.40776e-08
197310 394.62 -0.0644404 0.00519815 114735 4.53056e-08
197320 394.64 -0.0674468 0.00533374 114737 4.64866e-08
197330 394.66 -0.0703453 0.00546652 114739 4.76431e-08
197340 394.68 -0.0731312 0.0055928 114741 4.87428e-08
197350 394.7 -0.0758002 0.00571448 114743 4.98023e-08
197360 394.72 -0.0783479 0.00583199 114745 5.08256e-08
197370 394.74 -0.0807702 0.00594333 114747 5.17951e-08
197380 394.76 -0.0830633 0.00604843 114749 5.27101e-08
197390 394.78 -0.0852236 0.00614556 114750 5.35559e-08
197400 394.8 -0.0872475 0.00623876 114752 5.43673e-08
197410 394.82 -0.0891318 0.00632483 114754 5.51165e-08
197420 394.84 -0.0908735 0.00640423 114755 5.58078e-08
197430 394.86 -0.0924699 0.00647732 114757 5.6444e-08
197440 394.88 -0.0939183 0.00654325 114758 5.70178e-08
197450 394.9 -0.0952165 0.00660315 114759 5.75393e-08
197460 394.92 -0.0963623 0.00665668 114760 5.80053e-08
197470 394.94 -0.097354 0.00670286 114761 5.84072e-08
197480 394.96 -0.09819 0.00674149 114762 5.87435e-08
197490 394.98 -0.0988688 0.00677314 114762 5.90188e-08
197500 395 -0.0993895 0.00679809 114763 5.9236e-08
197510 395.02 -0.0997512 0.00681488 114763 5.93821e-08
197520 395.04 -0.0999533 0.00682502 114763 5.94704e-08
197530 395.06 -0.0999955 0.00682773 114763 5.94939e-08
197540 395.08 -0.0998778 0.00682299 114763 5.94528e-08
197550 395.1 -0.0996002 0.00681083 114763 5.93469e-08
197560 395.12 -0.0991633 0.00679202 114763 5.91832e-08
197570 395.14 -0.0985678 0.00676506 114762 5.89486e-08
197580 395.16 -0.0978146 0.00673188 114761 5.86598e-08
197590 395.18 -0.0969049 0.00669095 114761 5.83035e-08
197600 395.2 -0.0958402 0.006643 114760 5.78862e-08
197610 395.22 -0.0946221 0.00658721 114759 5.74006e-08
197620 395.24 -0.0932527 0.00652619 114757 5.68694e-08
197630 395.26 -0.0917341 0.00645778 114756 5.62739e-08
197640 395.28 -0.0900687 0.00638311 114755 5.56239e-08
197650 395.3 -0.0882593 0.00630259 114753 5.4923e-08
197660 395.32 -0.0863086 0.00621359 114752 5.41482e-08
197670 395.34 -0.0842199 0.00611917 114750 5.33261e-08
197680 395.36 -0.0819964 0.00602027 114748 5.2465e-08
197690 395.38 -0.0796418 0.00591404 114746 5.154e-08
197700 395.4 -0.0771598 0.00580085 114745 5.05544e-08
197710 395.42 -0.0745543 0.00568262 114743 4.95249e-08
197720 395.44 -0.0718295 0.00555837 114741 4.84429e-08
197730 395.46 -0.0689898 0.00543115 114739 4.7335e-08
197740 395.48 -0.0660398 0.00529826 114737 4.61775e-08
197750 395.5 -0.0629841 0.00515992 114735 4.49725e-08
197760 395.52 -0.0598277 0.00501732 114733 4.37304e-08
197770 395.54 -0.0565755 0.00487093 114731 4.24552e-08
197780 395.56 -0.0532328 0.0047192 114729 4.11334e-08
197790 395.58 -0.049805 0.0045631 114727 3.97735e-08
197800 395.6 -0.0462975 0.00440286 114725 3.83774e-08
197810 395.62 -0.0427159 0.00423932 114724 3.69525e-08
197820 395.64 -0.039066 0.00407425 114722 3.55142e-08
197830 395.66 -0.0353536 0.00390442 114720 3.40344e-08
197840 395.68 -0.0315847 0.00373231 114718 3.25346e-08
197850 395.7 -0.0277652 0.00355861 114716 3.10209e-08
197860 395.72 -0.0239012 0.00338185 114715 2.94805e-08
197870 395.74 -0.0199991 0.00320329 114714 2.79242e-08
197880 395.76 -0.016065 0.00302481 114712 2.63687e-08
197890 395.78 -0.0121051 0.00284441 114711 2.47963e-08
197900 395.8 -0.0081259 0.00266263 114710 2.32118e-08
197910 395.82 -0.00413369 0.00248204 114709 2.16377e-08
197920 395.84 -0.00013487 0.00230008 114708 2.00516e-08
197930 395.86 0.00386417 0.00211908 114708 1.84737e-08
197940 395.88 0.00785702 0.00193569 114707 1.6875e-08
197950 395.9 0.0118373 0.00175503 114707 1.53002e-08
197960 395.92 0.0157987 0.00157456 114706 1.37269e-08
197970 395.94 0.0197347 0.00139436 114706 1.21559e-08
